Ссылка;Название;Сайт;Телефон;Email;Рубрики
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380126?&stand=8D010;ГАУСС, ООО;https://gaussaero.ru/;7 (495) 112-0020;info@gaussaero.ru;Применение беспилотных авиационных систем при мониторинге магистральных трубопроводов Эксплуатация магистральных трубопроводов нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380209?&stand=8F165;ГЕФЕСТ, ООО;https://www.gefest.ru/;8 800 707-5139;info@spb-gefest.ru;Резервуары и емкости высокого давления Оборудование для подготовки воды, приготовления растворов различных химических реагентов и дозирования Импортозамещение Хранилища нефти и газа Резервуары, резервуарные парки, резервуарное оборудование
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380984?&stand=8C132;ГИДРОМАРКЕТ КОММЕРЧЕСКИЕ МАШИНЫ, ТПК, ООО;http://www.gidro.market/;7 (920) 076-5000;Zakaz@gidro.market;Очистное оборудование высокого давления Электродвигатели
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380380?&stand=8B064;ГОРИЗОНТ ПОКРЫТИЙ, ООО;http://www.hcoatings.ru/;7 (495) 107-0130;ru.info@hcoatings.ru;Антикоррозийная защита Технологии и материалы для ремонта оборудования и трубопроводов Оборудование и инструмент для проводки ствола скважин Центрирование обсадных колонн. Центраторы Гидравлические забойные двигатели Амортизаторы Геологоразведочное оборудование
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380193?&stand=8E058;ГРИНСИСТЕМС, ООО;http://grn-systems.ru/;7 (495) 128-44-63;info@grn-systems.ru;Измерительные приборы, расходомеры, сенсоры, управляющие устройства Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380792?&stand=8F115;ДИАЛКОН ТЕХНОЛОДЖИ, ООО;http://www.dialkontech.ru/;7 (495) 741-3972;kavtaradze@dialkontech.ru;Запорно-регулирующая арматура Оборудование для водоочистки и водоподготовки
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380391?&stand=8B054;ДИАТЕХ НПО, ООО;https://diatechnic.ru/;7 (495) 788-1625;info@diatechnic.ru;Программное обеспечение Неразрушающий контроль и техническая диагностика
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380226?&stand=8C151;ЕВРОТЕХЛАБ, ООО;http://www.evrotechlab.ru/; 7 (812) 309-0077;office@evrotechlab.ru;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380269?&stand=8G150;ЕКСП ГРУПП, ООО;http://exp-group.tech/;7 (999) 060-5755;trade@exp-group.tech;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380931?&stand=8G070;ЕТС, ГРУППА КОМПАНИЙ;http://www.utsrus.com/;7 (812) 389-5555;uts@utsrus.com;Новые химические вещества и материалы, применяемые в нефтегазовой промышленности Научные исследования для нефтегазовой отрасли
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380316?&stand=8E195;ЗАНГЕР, ООО;http://www.zngr.ru/;7 (495) 150-4220;info@zngr.ru;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории Импортозамещение
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380255?&stand=8D130;ИМПЭКС ЭЛЕКТРО, ООО;http://www.impx.ru/;7 (499) 110-7300;info@impx.ru;Кабельная продукция
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380101?&stand=8E190;ИНЕЛ-ДИСПЛЕЙ, ООО;https://best-mould.ru/;7 (499) 350-2200;zakaz3@inel-display.ru;Корпуса Клеммные блоки для работы во взрывоопасной среде Импортозамещение
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380047?&stand=8B030;ИНКОМСИСТЕМ, НАУЧНО-ИНЖЕНЕРНЫЙ ЦЕНТР, АО;http://www.incomsystem.ru/;7 (843) 212-5010;mail@incomsystem.ru;Импортозамещение Автоматизация и телемеханизация в трубопроводном транспорте нефти Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380243?&stand=8G010;ИНКОНТРОЛ, ООО;https://inctrl.ru/;7 (495) 481-3310;office@inctrl.ru;Информационные технологии, системы контроля и управления Информационная безопасность Программное обеспечение Промышленные сети Ethernet Импортозамещение Управление работой промыслов. Промысловая связь, автоматизация и телемеханизация на промыслах Автоматизация и телемеханизация в трубопроводном транспорте нефти Создание диспетчерских пунктов и операторных центров Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380065?&stand=8C150;ИНСАТ, ООО;https://insat.ru/;7 (495) 989-2249;info@insat.ru;Информационные технологии, системы контроля и управления Базы данных Программное обеспечение Импортозамещение
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380608?&stand=8B060;ИНТЕЛИС, ООО;http://intel-is.ru/;7 (495) 775-6057;anna.khrushcheva@intel-is.ru;Аппаратура и контрольно-измерительные приборы. Экологический мониторинг Программное обеспечение Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380137?&stand=8E192;ИТ КОСМОС, АО;https://it-kosmos.ru/;7 (495) 568-0020;Kirichek@it-kosmos.ru;Программное обеспечение Информационные технологии для инжиниринга
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380498?&stand=8B025;К-Систем, ООО;http://www.ksysel.ru/;7 (927) 347-77-91;bakirova.la@ksysel.ru;Программное обеспечение Импортозамещение Автоматизация и телемеханизация в трубопроводном транспорте нефти
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380620?&stand=8F033;КВАЛИТЕТ, ООО;https://qualitetsystem.ru/;7 (495) 252-0133;info@qualitetsystem.ru;Измерительные приборы, расходомеры, сенсоры, управляющие устройства Импортозамещение Технические средства для замера и учета продукции нефтедобывающих скважин Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380237?&stand=8E130;КЛЮЧЕВОЙ КОМПОНЕНТ;http://www.k2el.ru/;8 800 333-2829;info@k2el.ru;Видеонаблюдение и системы безопасности Оборудование для учета нефтепродуктов Оборудование для учета и перевалки сжиженных газов Импортозамещение Автоматизация и телемеханизация в трубопроводном транспорте нефти Методы и средства предотвращения коррозии труб и оборудования магистральных трубопроводов Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380057?&stand=8E080;КОМБИТ ПРО, ООО;http://www.kombit.ru/;7 (499) 922-4010;info@kombit.ru;Оборудование для учета нефтепродуктов Резервуары, резервуарные парки, резервуарное оборудование
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380019?&stand=8A050;КОМКОНТ ТЕКНОЛОДЖИС, ООО;https://www.comcont.tech/;7 (916) 800-4042;admin@comcont.tech;Информационные технологии, системы контроля и управления Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380302?&stand=8B075;КОНСЭРГО, ООО;https://consergo.ru/;7 (8412) 495-000;info@consergo.ru;Видеонаблюдение и системы безопасности Создание диспетчерских пунктов и операторных центров
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380852?&stand=8C090;КОНТРАВТ, НПФ, ООО;https://www.contravt.ru/;7 (831) 260-1308;sales@contravt.nnov.ru;Аппаратура и контрольно-измерительные приборы. Экологический мониторинг Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380053?&stand=8B075;КРУГ НПФ, ООО;http://www.krug2000.ru/;7 (8412) 94-89-88;krug@krug2000.ru;Оборудование для учета нефтепродуктов Программное обеспечение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380446?&stand=8B050;КСТ ЭНЕРГО ИНЖИНИРИНГ;https://kst-energo.ru/;7 (499) 673-0388;info@kst-energo.ru;Электрическое оборудование. Промышленное освещение Импортозамещение Нефтехимическое оборудование
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380202?&stand=8A135;ЛИКНЕТ СИСТЕМ, ООО;http://leaknet.ru/;7 (499) 397-7439;info@leaknet.ru;Импортозамещение Аппаратура для контроля за состоянием трубопроводов Автоматизация и телемеханизация в трубопроводном транспорте нефти
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380896?&stand=8F100;ЛПСервис, ООО;http://trustentec.ru/;7 (495) 797-5611;post@trustentec.ru;Защитное оборудование, устройства для сброса давления, устройства контроля утечки, системы электроподогрева, одоранты Технологии обогрева процессов и системы использования возобновляемой энергии. Теплообменники. ORC-процессы и технологии Импортозамещение
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380051?&stand=8E030;МВИФ, ООО;http://www.mvif.ru/;7 (495) 988-6444;mail@mvif.ru;Криогенная техника для СПГ, водорода и других криогенных газов Импортозамещение Нефтехимическое оборудование
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380069?&stand=8G050;МЕТРАН, ГРУППА КОМПАНИЙ;http://www.metran.ru/;7 (351) 799-51-51;support@metran.ru;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории Неразрушающий контроль и техническая диагностика
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380533?&stand=8E090;МЕТРОЛОГИЯ И АВТОМАТИЗАЦИЯ;http://www.ma-samara.com/;7 (846) 247-89-19;ma@ma-samara.ru;Импортозамещение Технические средства для замера и учета продукции нефтедобывающих скважин
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380378?&stand=8C020;МЕТРОЛОГИЯ-КОМПЛЕКТ, ООО;http://www.metr-k.ru/;7 (495) 727-2725;info@metr-k.ru;Сервисные компании и услуги Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380230?&stand=8A135;МИГНА, ООО;https://migna.org/;7 (495) 125-3303;info@migna.org;Речной нефтеналивной транспорт Автоспецтехника для транспортировки нефти, нефтепродуктов и сжиженного газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380208?&stand=8C005;МИКРОТЕНЗОР, ООО;http://www.microtensor.ru/;74 862 303 450;ooo@microtensor.ru;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380546?&stand=8B190;МИР НЕФТЕПРОДУКТОВ;http://www.neftemir.ru/;7 (812) 313-5414;info@neftemir.ru;СМИ
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380093?&stand=8C070;МИРАКС, ООО;https://mirax-safety.com/ru/;7 (342) 259-88-55;info@mirax-safety.com;Прочее Измерительные приборы, расходомеры, сенсоры, управляющие устройства
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380960?&stand=8D090;МОСЭЛЕКТРОЩИТ;https://www.neftegaz-expo.ru/;;;
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380550?&stand=8D080;МЦЭ-ИНЖИНИРИНГ, ООО;http://mcee.ru/;7 (495) 662-9242;info@mcee.ru;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории Программное обеспечение Импортозамещение
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380935?&stand=8B190;НАУЧНО-ПРОМЫШЛЕННАЯ АССОЦИАЦИЯ АРМАТУРОСТРОИТЕЛЕЙ (НПАА);http://www.npa-arm.org/;7 (812) 318-1920;npaa@npa-arm.org;Стандартизация в общепромышленной безопасности СМИ
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380013?&stand=8B130;НГП ИНФОРМ, ООО;http://www.ngpinform.ru/;8 800 222-2991;info@ngpinform.ru;Информационные технологии, системы контроля и управления Импортозамещение Управление работой промыслов. Промысловая связь, автоматизация и телемеханизация на промыслах
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380096?&stand=8D050;НЕКСТ ИНЖИНИРИНГ, ООО;http://nexteng.ru/;7 (843) 216-3044;mail@nexteng.ru;Информационные технологии для инжиниринга Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380185?&stand=8E120;НЕФТЕАВТОМАТИКА, АО;http://www.nefteavtomatika.ru/;73 472 798 899;nefteavtomatika@nefteavtomatika.ru;Программное обеспечение Информационные технологии для инжиниринга Импортозамещение Автоматизация и телемеханизация в трубопроводном транспорте нефти Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380874?&stand=8B190;НЕФТЕГАЗ ЭКСПО, ЖУРНАЛ;https://prompages.ru/;7 (812) 326-1863;exp@prompages.ru;СМИ
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380943?&stand=8B190;НЕФТЕГАЗОВАЯ ПРОМЫШЛЕННОСТЬ, ЖУРНАЛ;http://www.nprom.online/;7 (3912) 19-01-19;reklama@pgmedia.ru;СМИ
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380868?&stand=8B190;НЕФТЬ. ГАЗ. НОВАЦИИ, ЖУРНАЛ;http://www.neft-gaz-novacii.ru/;7 (846) 979-91-88;journal@neft-gaz-novacii.ru;СМИ
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380072?&stand=8B020;НЕФТЬГАЗИССЛЕДОВАНИЕ, ООО;https://www.pnsh.ru/;7 (342) 206-01-59;nsdigital@pnsh.ru;Информационные технологии для инжиниринга Импортозамещение Управление работой промыслов. Промысловая связь, автоматизация и телемеханизация на промыслах
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380427?&stand=8C046;НИЕНШАНЦ-АВТОМАТИКА;http://www.nnz-ipc.ru/;7 (812) 326-5924;ipc@nnz.ru;Импортозамещение Автоматизация и телемеханизация в трубопроводном транспорте нефти Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380184?&stand=8E084;НОРКЕМ, ООО;http://www.norchem.ru/;7 (831) 282-33-72;mail@norchem.ru;Сырье, реагенты, материалы Импортозамещение Заводнение продуктивных пластов
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380293?&stand=8D065;НТА-ПРОМ, ООО;http://www.nta-prom.ru/;7 (495) 363-6300;info@nta-prom.ru;Аппаратура и контрольно-измерительные приборы. Экологический мониторинг Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380452?&stand=8H020;НТЦ ЭЛИНС, АО;http://www.elins.ru/;7 (495) 651-0886;info@elins.ru;Видеонаблюдение и системы безопасности Программное обеспечение
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380100?&stand=8B040;НТЭС, НПО, ООО;http://nponts.ru/;7 (85594) 6-37-27;nponts@nponts.ru;Насосно-компрессорные трубы, устьевое и забойное оборудование добывающих скважин, фильтры Технические средства для замера и учета продукции нефтедобывающих скважин
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380788?&stand=8A110;ОВЛ-ЭНЕРГО, АО;http://ovl-energo.com/;7 (495) 134-9200;ovl@ovl-energo.com;Измерительные приборы, расходомеры, сенсоры, управляющие устройства Аппаратура и контрольно-измерительные приборы. Экологический мониторинг Запорно-регулирующая арматура Технологии и материалы для ремонта оборудования и трубопроводов Неразрушающий контроль и техническая диагностика Монтаж-демонтаж буровых установок Инструменты для свинчивания и развинчивания бурильных труб Оборудование для фонтанной эксплуатации скважин Устьевая арматура для нагнетательных скважин Инструмент к оборудованию для добычи нефти и газа Инструмент прочий Нагнетательные манифольды, запорная и регулирующая арматура Манифольды противовыбросового оборудования (МПО) Проектирование и обустройство нефтегазовых промыслов Скважинное и устьевое оборудование для эксплуатации газовых и газоконденсатных скважин Оборудование и технологии эксплуатации морских добывающих скважин Насосно-компрессорные трубы, устьевое и забойное оборудование добывающих скважин, фильтры Оборудование и технологии ремонта и ликвидации аварий на нефтегазохранилищах Оборудование и технологии ремонта и ликвидации аварий на трубопроводах Автоматизация и телемеханизация в трубопроводном транспорте нефти Пневматический инструмент Нефтехимическое оборудование Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа Капитальный ремонт. Техническое обслуживание и ремонт. Пусконаладочные работы
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380216?&stand=8C028;ПАСКАЛЬ СОЛЮШНС, ООО;https://pa-solutions.ru/;7 (495) 792-0007;info@pa-solutions.ru;Нагнетательные манифольды, запорная и регулирующая арматура Воздухо- и газоразделительное оборудование
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380052?&stand=8B150;ПЕТРО ТЕХНОЛОДЖИ, ООО;http://www.petrotechnology.ru/;7 (812) 602-9798;office@petrotechnology.ru;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории Сервис буровых растворов
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380033?&stand=8B088;ПИЭЛСИ ТЕХНОЛОДЖИ, ООО;http://www.tpz.ru/;7 (495) 139-0406;sales@tpz.ru;Электрическое оборудование. Промышленное освещение Импортозамещение Создание диспетчерских пунктов и операторных центров
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380523?&stand=8E140;ПОЖГАЗПРИБОР;https://pozhgazpribor.ru/;8 800 700-9699;office@pozhgazpribor.ru;Охрана труда и техника безопасности технологических процессов в нефтегазодобывающем и нефтегазоперерабатывающем комплексе Противопожарное оборудование. Пожарная сигнализация и контроль загазованности
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380082?&stand=8F055;ПОИНТ;https://pointltd.by/;7 (495) 799-9438;marketing@termopoint.ru;Нефтехимическое оборудование Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380700?&stand=8F150;ПРАКСЭА РУС, ООО;http://www.linru.ru/;7 (961) 670-9179;eleonora.karpenko@linru.ru;Вытеснение нефти газовой средой, паром, внутрипластовым горением и смешанное Продувка скважины
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380045?&stand=8C080;ПРИВОДЫ ХАЙТВЭЛ, ООО;https://www.hitewell.net/;7 (423) 279-5081;hitewell@hitewell.net;Оборудование для нефтебаз, газовых терминалов Технологические насосы и арматура
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380393?&stand=8B056;ПРИВОДЫ ЭМИКО, ООО;http://www.emico.su/;78 352 655 685;sales@emico.su;Оборудование для нефтебаз, газовых терминалов Газомоторное топливо. Оборудование для АГЗС и АГНКС
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380048?&stand=8B018;ПРОМСЕНСОР, ООО;http://www.promsensor.org/;7 (846) 250-2510;info@promsensor.org;Измерительные приборы, расходомеры, сенсоры, управляющие устройства Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380930?&stand=8B190;ПРОМЫШЛЕННЫЙ ЕЖЕНЕДЕЛЬНИК, МЕЖОТРАСЛЕВАЯ ГАЗЕТА;http://www.promweekly.ru/;7 (495) 505-7692;Promweekly@mail.ru;СМИ
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380688?&stand=8E020;ПРОСОФТ-СИСТЕМЫ, Группа компаний;http://www.prosoftsystems.ru/;7 (343) 356-5111;info@prosoftsystems.ru;Программное обеспечение Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380224?&stand=8A066;ПЬЕЗУС, ООО;http://www.piezus.ru/;7 (495) 796-9220;zakaz@piezus.ru;Измерительные приборы, расходомеры, сенсоры, управляющие устройства Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380227?&stand=8D140;ПЭНАМ ИНЖИНИРЗ, ООО;http://www.panamengineers.ru/;7 (495) 979-9897;sales@panamengineers.ru;Криогенная техника для СПГ, водорода и других криогенных газов Технологические трубопроводы. Оборудование, арматура. Насосы технологических трубопроводов. Трубная продукция
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380899?&stand=8E010;РЕГЛАБ, ООО;http://www.reglab.ru/;7 (343) 270-23-35;info@reglab.ru;Программное обеспечение Неразрушающий контроль и техническая диагностика Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380952?&stand=8E025;РЕГСЕНСОР;http://www.regsensor.com/;7 (343) 270-23-35, доб. 6804;info@regsensor.com;Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380265?&stand=8E070;РЕЛЕМАТИКА, ООО;http://www.relematika.ru/;7 (8352) 24-06-50;info@relematika.ru;Электрическое оборудование. Промышленное освещение Электрооборудование для добычи Импортозамещение
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380241?&stand=8F060;РИЗУР НПО, ООО;http://rizur.ru/;7 (4912) 20-20-80;marketing@rizur.ru;Импортозамещение Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380203?&stand=8C010;РМ ИНЖИНИРИНГ, ООО;https://www.rmeng.ru/;7 (861) 217-3311;info@rmeng.ru;Программное обеспечение Импортозамещение Создание диспетчерских пунктов и операторных центров Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380748?&stand=8C100;РОСМА, ЗАО;http://www.rosma.spb.ru/;7 (812) 325-2508;info@rosma.spb.ru;Лабораторное оборудование и аналитические приборы, мебель. Передвижные лаборатории Запорно-регулирующая арматура
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380961?&stand=8D090;РТК-ЭЛЕКТРО-М;http://www.rtc-electro-m.com/;;;
https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380261?&stand=8A030;РТСИМ, ООО;https://rtsim.ru/;7 (903) 314-4238;info@rtsim.ru;Программное обеспечение Информационные технологии для инжиниринга Кадровое обеспечение компаний нефтегазовой отрасли Импортозамещение
