Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380155?&stand=7C110";"РУС-КР, ООО";"http://xn--j1albcj.xn--p1ai/";"+7 (495) 565-3558";"office@rus-kr.com";"Буровые установки Оборудование и методы повышения нефтеотдачи пластов"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380384?&stand=7C035";"РУСАРМКОМПЛЕКТ, ООО";"http://www.rusarmkomplekt.ru/";"+7 (495) 783-0006";"info@rusarmkomplekt.ru";"Оборудование для АГЗС Запорно-регулирующая арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380619?&stand=7B020";"РУСТ-95, АО";"https://roost.ru/";"+7 (812) 334-8447";"info@roost.ru";"Импортозамещение Скважинное и устьевое оборудование для эксплуатации газовых и газоконденсатных скважин Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380744?&stand=7D010";"САМАРСКАЯ ОБЛАСТЬ";"https://mybiz63.ru/organizations/3";"+7 (846) 262-00-62";"cpesamara163@mail.ru";"Оборудование и технологии обработки и сжижения природного газа Автоспецтехника для транспортировки нефти, нефтепродуктов и сжиженного газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380030?&stand=7B110";"САМСОН КОНТРОЛС, ООО";"http://www.samson.ru/";"+7 (495) 777-4545";"samson@samson.ru";"Запорно-регулирующая арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380128?&stand=7C170";"СЕЙЛССОЛЮШЕН, ООО";"https://salessolution.ru/";"+7 (495) 765-5060";"marketing@salessolution.ru";"Криогенная техника для СПГ, водорода и других криогенных газов Импортозамещение Эксплуатация магистральных трубопроводов нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380175?&stand=7B181";"СЕРВИСРЕММАШ, ООО";"http://www.srm18.ru/";"+7 (3412) 776-760";"office@srm18.ru";"Инструменты для свинчивания и развинчивания бурильных труб Системы верхнего привода Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380183?&stand=7A055";"СИБИРСКАЯ МАШИНОСТРОИТЕЛЬНАЯ КОМПАНИЯ, ООО";"http://www.smc.tomsk.ru/";"+7 (3822) 70-11-33";"simaco@simaco.tomsk.ru";"Оборудование для приготовления бурового раствора. Дозаторы, смесители, эжекторы, гидромониторы, пневмоструйные насосы, мешалки, диспергаторы, мельницы, дробилки Оборудование и приспособления для спуско-подъемных операций при бурении Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380521?&stand=7C001";"СИМОЙЛ, ООО";"http://symoil.ru/";"+7 (495) 909-3508";"bd_rf@symoil.com";"Пакеры и якори Оборудование и инструмент для подземного ремонта скважин"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380307?&stand=7B165";"СНФ ВОСТОК, ООО";"http://www.snf-group.com/";"+7 (495) 647-5010";"info@snf-group.ru";"Импортозамещение Оборудование и методы повышения нефтеотдачи пластов Вытеснение нефти с применением полимеров"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380916?&stand=7B100";"СОВРЕМЕННЫЕ ТЕХНОЛОГИИ ИЗОЛЯЦИИ, ЗАВОД, ООО";"https://zsti.ru/";"+7 (495) 145-77-55";"sales@zsti.ru";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380749?&stand=7B030";"СПбГМТУ, ФГБОУ ВО (САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ МОРСКОЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ), ФГБОУ ВО";"http://smtu.ru/";"+7 (812) 714-0761";"office@smtu.ru";"Научные исследования для нефтегазовой отрасли Технологии и материалы для ремонта оборудования и трубопроводов Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380138?&stand=7D110";"СПД БИРС, ООО";"http://www.spdbirs.ru/";"+7 (8352) 70-97-06";"zakaz@spdbirs.ru";"Запорно-регулирующая арматура Импортозамещение Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380249?&stand=7C216";"СПЕЦИАЛЬНЫЕ МЕТАЛЛЫ И СПЛАВЫ НПЦ, ООО";"http://smsmet.ru/";"+7 (495) 240-8003";"npcsmsmet@gmail.com";"Новые химические вещества и материалы, применяемые в нефтегазовой промышленности Оборудование и инструмент для проводки ствола скважин Породоразрушающий инструмент Импортозамещение Аппаратура для контроля и управления работой нефтедобывающих скважин. Телеизмерительные скважинные системы, системы управления насосными станциями Системы автоматики и телемеханики. Контрольно-измерительные приборы, регуляторы технологических процессов переработки нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380256?&stand=7D060";"СПЕЦПРОМАРМАТУРА, OOO";"http://www.sp-armatura.kz/";"+7 (812) 495-6276";"pnv@sp-armatura.ru";"Запорно-регулирующая арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380081?&stand=7D130";"СТАЛЬНОЙ СОКОЛ АК, ООО";"http://www.steelsokol.ru/";"+7 (812) 718-1271";"info@steelsokol.ru";"Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380376?&stand=7E020";"СТЕЛС-НЕВА, ООО";"https://stels-neva.ru/";"+7 (921) 918-2458";"office@stels-neva.ru";"Охрана труда и техника безопасности технологических процессов в нефтегазодобывающем и нефтегазоперерабатывающем комплексе"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380162?&stand=7E080";"ТАЛНАХСКИЙ МЕХАНИЧЕСКИЙ ЗАВОД, ООО";"http://www.dosnasos.ru/";"+7 4872702058";"tmztula@tula.net";"Блоки насосные, агрегаты насосные Насосы прочие"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380905?&stand=7D001";"ТЕРРИТОРИЯ НЕФТЕГАЗ, ЖУРНАЛ";"http://www.neftegas.info/";"+7 (495) 240-5457";"office@neftegas.info";"СМИ"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380573?&stand=7B065";"ТЕХНОЛОГИЯ, ООО";"http://tehno-oren.ru/";"+7 (3532) 54-06-20";"info@tehno-oren.ru";"Компрессоры и насосы Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380901?&stand=7C065";"ТЕХНОПАР, ООО";"http://tehnopar.ru/";"+7 (812) 900-4023";"info@tehnopar.ru";"Мобильные парогенераторы, передвижные котельные Оборудование для дегазации цистерн и трубопроводов, разогрева нефтепродуктов Сервис буровых растворов Системы обогрева буровых установок Импортозамещение Вспомогательное оборудование. Парогенераторы для очистки нефтедобывающего оборудования Оборудование для дегазации цистерн и трубопроводов, зачистки резервуаров. Мобильные парогенераторы Эксплуатация магистральных трубопроводов нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380300?&stand=7B001";"ТЕХНОПАРК, ООО";"https://tehnopark-nn.ru/";"+7 (831) 211-7702";"sale@tehnopark-nn.ru";"Транспорт сырой нефти и газа на промыслах. Трубы и трубопроводная арматура промысловых трубопроводов. Насосы дожимные, компрессоры Технологические трубопроводы. Оборудование, арматура. Насосы технологических трубопроводов. Трубная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380390?&stand=7E135";"ТИССИН, ООО";"http://www.tissin.su/";"8 800 555-5350";"info@flow-technics.ru";"Запорно-регулирующая арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380044?&stand=7E090";"ТМС — МОНТАЖНЫЕ СИСТЕМЫ, ООО";"https://titan-ms.ru/";"+7 (495) 664-3643";"info@titan-ms.ru";"Крепеж и метизы Импортозамещение Крепежные системы для высоких нагрузок и соединительные элементы для установки трубопроводов и инженерных коммуникаций."
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380306?&stand=7D080";"ТОРУС ПКФ, ООО";"https://pkftorus.ru/";"+7 3422480800";"torusperm@mail.ru";"Оборудование для бурения структурно-поисковых и разведочных скважин Буровые установки Наземный привод. Роторы, трансмиссии, редукторы, двигатели Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380159?&stand=7B160";"ТПЕС-СЕРВИС, ООО";"http://www.tpec.ru/";"+7 (495) 142-2433";"info@tpec.ru";"Системы верхнего привода"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380120?&stand=7B214";"ТПП ТИТАН, ООО";"https://tpp-titan.ru/";"+7 (8412) 39-74-74";"zakaz@tpp-titan.ru";"Импортозамещение Резервуары, резервуарные парки, резервуарное оборудование Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380270?&stand=7A130";"ТРАСТ ТУРБИН ТЕХНОЛОДЖИ, АО";"http://www.trustturbine.com/";"+7 (925) 250-8724";"info@trustturbine.com";"Компрессоры и насосы Импортозамещение Капитальный ремонт. Техническое обслуживание и ремонт. Пусконаладочные работы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380457?&stand=7D052";"ТРИАДА, ООО";"https://pinfl-russia.ru/";"+7 (961) 942-1250";"info@pinfl-russia.ru";"Насосы для гидростатических испытаний Очистное оборудование высокого давления Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380445?&stand=7C035";"ТРУТОРК РУС, ООО";"https://www.trutork.ru/";"+7 (495) 933-2262";"platonova@rusarmkomplekt.ru";"Аппаратура и контрольно-измерительные приборы. Экологический мониторинг Запорно-регулирующая арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380918?&stand=7B100";"ТЭКО РУС";"http://www.tekorus.ru/";"+7 (351) 200-20-16";"tekorus@bk.ru";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380180?&stand=7A040";"ТЯЖПРОММАШ, ПО, АО";"https://po-tpm.com/";"+7 (495) 668-1348";"info@po-tpm.com";"Оборудование для разгрузки, хранения и регазификации СПГ Технологии отпарного газа Криогенные трубы, трубопроводы и вспомогательное оборудование Компрессоры и насосы Теплообменники, испарители, системы повторного охлаждения, сепараторы, фильтры Нефтехимическое оборудование Воздухо- и газоразделительное оборудование Технологические насосы и арматура Поршневые компрессоры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380031?&stand=7D070";"УЛЬЯНОВСКИЙ ЗАВОД ПРОМЫШЛЕННОЙ АРМАТУРЫ, ООО";"http://www.uzpa.ru/";"+7 (8422) 52-64-45";"zpatd@bk.ru";"Шаровые краны под газ"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380146?&stand=7B212";"УРАЛАРМ ЗАВОД, ООО";"https://uaz74.ru/";"+7 3512115141";"chel.uaz@gmail.com";"Техника и технологии строительства магистральных трубопроводов нефти и газа Технологические трубопроводы. Оборудование, арматура. Насосы технологических трубопроводов. Трубная продукция"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380913?&stand=7B100";"УРАЛСПЕЦМЕТАЛЛ-ЭКСПОРТ, ООО";"http://vustruba.ru/";"+7 (351) 240-87-80, 8 800 550-4240";"info@usm-export.ru";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380863?&stand=7B035";"УРАЛТРУБПРОМ, ОАО";"http://www.trubprom.com/";"+7 (3439) 29-75-40";"market@trubprom.com";"Транспорт сырой нефти и газа на промыслах. Трубы и трубопроводная арматура промысловых трубопроводов. Насосы дожимные, компрессоры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380746?&stand=7B010";"УРАЛЬСКИЙ ЗАВОД СПЕЦИАЛЬНОГО АРМАТУРОСТРОЕНИЯ, ООО";"http://www.uzsa.ru/";"+7 (351) 210-00-91";"uzsa@uzsa.ru";"Импортозамещение Транспорт сырой нефти и газа на промыслах. Трубы и трубопроводная арматура промысловых трубопроводов. Насосы дожимные, компрессоры Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380528?&stand=7C120";"УРДЮГА";"http://www.urduga.ru/";"+7 (812) 986-35-74";"office@urduga.ru";"Оборудование для АГЗС Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380107?&stand=7B040";"УФАГИДРОМАШ, ООО";"http://www.ufagidromash.ru/";"+7 (3476) 34-35-76";"tender@ufagidromash.ru";"Оборудование для бурения структурно-поисковых и разведочных скважин Оборудование для бурения морских скважин Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380214?&stand=7C030";"ФИДМАШ, СЗАО";"http://www.fidmash.ru/";"+375 17 2021604";"sales@fidmash.by";"Оборудование и методы повышения нефтеотдачи пластов Способы и оборудование для добычи нефти и газа"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380020?&stand=7E010";"ФЛЮИД БИЗНЕС, ООО";"http://www.fluidbusiness.ru/";"+7 (495) 223-3477";"sales@fluidbusiness.ru";"Нефтехимическое оборудование Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380109?&stand=7A060";"ФЛЮИТЕН, ООО";"http://xn--e1afikxj5e.xn--p1ai/";"+7 (495) 008-8615";"info@fluiten.com.ru";"Торцевые уплотнения для насосов, компрессоров и мешалок Насосное, вентиляционное и компрессорное оборудование Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380037?&stand=7C160";"ХАЙЛОН РУС, ТД, ООО";"http://www.hilonggroup.com/";"+7 (495) 640-1793";"reception@hilong.ru";"Антикоррозийная защита Бурильные трубы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380094?&stand=7C130";"ХЭХУА-РУС, ООО";"http://www.haihuagroup.cn/ru";"+7 (499) 550-8866";"gabdullina.elena@haihuamos.com";"Буровые установки Оборудование и инструмент для проводки ствола скважин"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380529?&stand=7C120";"ЦЕМА-БЕАРИНГ, ООО";"https://cema-bearing.com/";"8 800 600-5172";"info@cema-bearing.ru";"Техника и оборудование для транспортировки конечным потребителям Насосное, вентиляционное и компрессорное оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380569?&stand=7B065";"ЦЕНТР КОМПРЕССОРНЫХ ТЕХНОЛОГИЙ, ООО";"http://www.ooo-ckt.ru/";"+7 (918) 343-2222";"ckt-ooo@mail.ru";"Компрессоры поршневые Импортозамещение Поршневые компрессоры"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380942?&stand=7D030";"ЦЕНТРАЛЬНОЕ КОНСТРУКТОРСКОЕ БЮРО АППАРАТОСТРОЕНИЯ, АКЦИОНЕРНОЕ ОБЩЕСТВО (ЦКБА, АО)";"https://www.neftegaz-expo.ru/";"+7 (4872) 55-40-90";"cdbae@cdbae.ru";"Видеонаблюдение и системы безопасности Применение беспилотных авиационных систем при мониторинге магистральных трубопроводов"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380907?&stand=7B065";"ЧКЗ, ООО";"https://www.chkz.ru/uslugi/";"+7 3512165055";"market@chkz.ru";"Транспорт сырой нефти и газа на промыслах. Трубы и трубопроводная арматура промысловых трубопроводов. Насосы дожимные, компрессоры Оборудование головных и промежуточных насосных станций. Компрессоры для транспорта газа по магистральным трубопроводам"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380962?&stand=7B065";"ШЕЛЬФ, НПК";"https://www.neftegaz-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380083?&stand=7D160";"ЭЛЕКТРОПРИВОДЫ ГЗ, ООО";"http://www.privody-gz.ru/";"+7 (495) 120-4664";"general@privody-gz.ru";"Электрическое оборудование. Промышленное освещение Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380917?&stand=7B100";"ЭНЕРГИЯ-ИСТОЧНИК, ООО";"http://www.eni-bbmv.ru/";"+7 (351) 239-11-01";"info@en-i.ru";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380117?&stand=7E120";"ЭНЕРГОМАШАРМАТУРА, ООО";"http://www.emasharm.ru/";"+7 (495) 589-1423";"info@emasharm.ru";"Насосное, вентиляционное и компрессорное оборудование Нефтехимическое оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380234?&stand=7D110";"ЭНЕРГОРЕСУРС, ООО";"http://ers.ru/";"+7 (495) 258-4654";"info@ers.ru";"Технологические насосы и арматура"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380689?&stand=7A090";"ЭР-МАШ, ООО";"http://www.er-mash.ru/";"+7 (4912) 295444";"info@er-mash.ru";"Центробежные насосы Блочные нефтяные насосные станции (БННС) Блоки насосные, агрегаты насосные Импортозамещение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380370?&stand=7D170";"ЮДФ РУС, ООО";"https://ydfrus.ru/";"8 800 707-5899";"info@ydfrus.ru";"Запорно-регулирующая арматура Технологические трубопроводы. Оборудование, арматура. Насосы технологических трубопроводов. Трубная продукция Оборудование и оснастка линейной части трубопроводов. Трубы, запорная арматура, компенсаторы"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0466-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380525?&stand=7C050";"ЮНИФРАК ТРЕЙД, ООО";"http://www.unifrac-trade.com/";"+7 (916) 790-7511";"evgeny.kuznetsov@unifrac-trade.ru";"Цементирование обсадных колонн и скважин Гидроразрыв призабойной зоны пласта"
