Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381379?&stand=4A130";"SHANGHAI BM INDUSTRIAL CO. LTD";"https://www.siwaysealants.com/";"+86 2167891180";"summer@curtaincn.com";"Профиль, фурнитура, дистанционые рамки, наполнители, герметики, клеи"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381318?&stand=4E130";"SHANGHAI HARMONY AUTOMATION EQUIPMENT CO. LTD";"https://www.hmnlifter.com/";"+86 2139292435";"Wr17301817404@163.com";"Оборудование для перемещения"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381302?&stand=4B074";"SHANGHAI PONY TECHNOLOGY CO. LTD";"http://www.pony-tech.com/";"+86 (21) 37284381";"tangjunmei@pony-tech.com.cn";"Оборудование и технологии стекловарения, производства различных видов стекла Инновации, научные и конструкторские разработки"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381351?&stand=4C140";"SHANGHAI PRECISION DOSING & WEIGHING SYSTEM CO. LTD";"https://www.shpws.com/";"+86 2164891607";"info@shpws.com";"Обработка сырьевых материалов, подготовка шихты и стеклобоя"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381374?&stand=4F130";"SHENGDING HIGHTECH MATERIALS CO. LTD";"http://www.shengdingchina.com/";"+86 13562386776";"sales2@foundite.com";"Сырье для производства стекла Производство триплекса (ламинированного стекла): оборудование (автоклавы) и технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381345?&stand=4B140";"SICHUAN LES TRADE CO. LTD";"https://www.mirstekla-expo.ru/";"+86 8386912327";"sichuanles@163.com";"Производство пустотелых изделий из стекла для медицинской, химической промышленности, косметологии и парфюмерии Формы для стекольного производства"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381395?&stand=4D010";"SKILL GLASS";"http://www.steklostan.ru/";"+7 (495) 951-8500";"info@ritservice.msk.ru";"Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381425?&stand=4D076";"TEKA RENK TEKNOLOJILERI SANAYI VE TICARET A?";"http://www.tekacolor.com/";"+90 5453214318";"info@tekacolor.com";"Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле Фритты, стеклоэмали, смальта"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381447?&stand=4B016";"TEKNIKA MAKINA KALIP SAN. TIC. LTD. STI.";"https://www.mirstekla-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381398?&stand=4D010";"WINDO";"http://www.steklostan.ru/";"+7 (495) 951-8500";"info@ritservice.msk.ru";"Оборудование и технологии нанесения покрытий Печать на стекле: прямая, пленочная, триплексная печать"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381420?&stand=4E150";"WUXI MUSUN WINDOW AND DOOR CO. LTD";"https://www.mirstekla-expo.ru/";"+86-18601779815";"2233439189@qq.com";"Архитектурные проекты и решения Стеклопакеты"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381453?&stand=4A145";"XIANDAIKEMEILING";"https://www.mirstekla-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381364?&stand=4A150";"YANTAI SANLI EQUIPMENT ENGINEERING CO. LTD";"http://www.yantaisanli.com/";"+86 535 6746465";"haojf95@foxmail.com";"Печи отжига (леры) Упаковочные линии, упаковочные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381352?&stand=4C135";"YINGKOU NUANWANJIA TECHNOLOGY DEVELOPMENT CO. LTD";"http://www.zgnwj.com/";"+86 4177643555";"Chinanwj@163.com";"Профиль, фурнитура, дистанционые рамки, наполнители, герметики, клеи Стеклопакеты"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381356?&stand=4D127";"ZHAOQING GAOYAO DISTRICT CHENGDA HARDWARE TECHNOLOGY CO. LTD";"https://www.kbd-hardware.cn/";"+86 758 8591380";"164272293@qq.com";"Архитектурные проекты и решения"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381422?&stand=4E152";"ZHAOQING HONGXUN HARDWARE PRODUCTS CO. LTD";"https://www.snowlex.ru/";"+86-18818448338";"Shirleylu@snowlex.onaliyun.com";"Архитектурные проекты и решения Стекло в интерьере: двери, перегородки, декоративные панно, лестницы, полы, душевые кабины, плитка, кухонные фартуки и прочее"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381370?&stand=4E180";"ZHEJIANG DEMAN MACHINE CO. LTD";"http://www.zjdeman.com/";"+86 57123215526";"mia@fydeman.com";"Сверление стекла Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381402?&stand=4C156";"ZHEJIANG DUOLI PLASTIC CO. LTD";"http://www.duolipvb.com/";"+86 5702819666";"winnie@duolipvb.com";"Пленки защитные, тонирующие, энергосберегающие Оборудование и технологии производства автомобильного стекла. Бронированные стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381355?&stand=4D126";"ZHEJIANG HANNENG GLASS TECHNOLOGY CO. LTD";"http://www.hnglasstempering.com/";"+86 57384777708";"info@hnglass.com.cn";"Печи отжига (леры) Закалка и моллирование стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381373?&stand=4F135";"ZHENGZHOU DONGFANG ANCAI REFRACTORY CO. LTD";"http://www.zzacrc.com/";"+86 17837111238";"zzacrc@163.com";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381368?&stand=4E170";"ZHENGZHOU JINGHUA TECHNOLOGY CO. LTD";"http://www.jinghuakeji6666.com/";"+86 371 63111788";"zzjinghuakeji@sina.com";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381343?&stand=4A155";"ZHENGZHOU RUITE DIAMOND BELTS CO. LTD";"http://www.ruitechn.com/";"+86 67837298";"sales@ruitechn.com";"Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка Инструмент для резки, сверления, полировки и прочей обработки стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381378?&stand=4B042";"ZHENGZHOU SUNRISE REFRACTORY CO. LTD";"http://www.sunriserefractory.com/";"+86 371 63838939";"sunrise003@sunriserefr.com";"Стекловаренные печи Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381421?&stand=4E151";"ZHENGZHOU WANHENG FURNACE ENGINEERING CO. LTD";"http://www.zzwhgroup.com/";"+86 371-69889612";"zzwhyy2010@163.com";"Оборудование и технологии стекловарения, производства различных видов стекла Производство листового флоат-стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381336?&stand=4E142";"ZHENGZHOU WEITONG FUSED CAST NEW MATERIALS TECHNOLOGY CO. LTD";"http://www.zzwtdr.com/";"+86 37153686888";"zhwmluoyang@yeah.net";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381341?&stand=4A125";"ZHENGZHOU XINGUANGSE REFRACTORY CO. LTD";"http://www.xinguangse.com/";"+86 37163122376";"info@chinasgs.cn";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381372?&stand=4F150";"ZHENGZHOU XZK INDUSTRIAL GROUP CO. LTD";"https://www.xzkgroup.com/";"+86 19059612888";"market@xzkgroup.com";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381405?&stand=4C170";"ZHUODIAN (HEBEI) NEW MATERIAL TECHNOLOGY CO. LTD";"http://www.whygsealer.com/";"+86 13863021890";"info@zdiantech.com";"Оборудование и технологии производства и сборки стеклопакетов"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381315?&stand=4B080";"ZIBO INTCO IMPORT & EXPORT CO. LTD";"https://www.mirstekla-expo.ru/";"";"";"Стекловаренные печи Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381309?&stand=4B076";"АВЕПС";"https://aveps.ru/";"+7 (495) 226-8777";"info@aveps.ru";"Печать на стекле: прямая, пленочная, триплексная печать Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381330?&stand=4B100";"АВРИКОМ-НН";"http://www.avricom-nn.ru/";"+7 (83159) 25423";"anikin@avricom-nn.ru";"Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле Декоративные и художественные изделия из стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381314?&stand=4E120";"АЕ ГлассТек, ООО";"http://www.aeglasstec.ru/";"+7 (926) 514-8338";"info@aeglasstec.ru";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381297?&stand=4C074";"АИСТ";"http://www.nppaist.ru/";"+7 (49241) 31-5-55";"avt@zmail.ru";"Системы оптимизации, автоматизации производственных процессов Инновации, научные и конструкторские разработки"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381282?&stand=4A046";"АЛЬФА ГЛАСС, ООО";"http://www.euro-td.ru/";"+7 (495) 989-2696";"info@euro-td.ru";"Формы для стекольного производства Стеклотара для пищевой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381287?&stand=4E070";"БИ-СТАРС ТЕХНОЛОГИЯ, ООО";"http://b-stsrs.com.ru/";"+7 (981) 139-1369";"b-stars.ru@mail.ru";"Резка и раскрой листового стекла Оборудование и технологии производства и сборки стеклопакетов"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381292?&stand=4B120";"БЛАСТ ИНЖИНИРИНГ, ООО";"http://www.blast-engineering.ru/";"+7 (498) 547-4244";"info@blast-engineering.ru";"Запасные части и оснастка для оборудования Ремонт и модернизация оборудования"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381290?&stand=4B072";"БОРОВИЧСКИЙ КОМБИНАТ ОГНЕУПОРОВ, АО";"http://www.oaobko.ru/";"+7 (816) 649-2413";"sales@oaobko.ru";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381444?&stand=4D073";"ВеАл, ОАО";"http://www.venevalmaz.ru/";"+7 (910) 550-0985";"venevalmaz@venevalmaz.ru";"Инструмент для резки, сверления, полировки и прочей обработки стекла Декоративные и художественные изделия из стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381443?&stand=4C010";"ВЕГА, ООО";"http://www.vegasd.ru/";"+7 (495) 868-2010";"info@vegasd.ru";"Резка и раскрой листового стекла Оборудование и технологии производства и сборки стеклопакетов"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381331?&stand=4F010";"ВИПКОМПЛЕКТ, ООО";"http://www.vipkomplekt.ru/";"+7 (495) 500-3440";"info@vipkomplekt.ru";"Профиль, фурнитура, дистанционые рамки, наполнители, герметики, клеи Светопрозрачные конструкции: окна, фасады, балконы, лоджии"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381446?&stand=4E112";"ГАЛЬВАНО, OOO";"https://galvanotechnical.ru/";"+375 447559348";"galvano-technical@yandex.by";"Сырье для производства стекла Производство триплекса (ламинированного стекла): оборудование (автоклавы) и технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381338?&stand=4B115";"ГЛАЗЕР, ООО";"https://www.mirstekla-expo.ru/";"+7 953 1783100";"glazer_kww@mail.ru";"Лазерные технологии Инновации, научные и конструкторские разработки"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381448?&stand=4A083";"ГЛАСС ТЕХНОЛОДЖИС";"https://www.mirstekla-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381308?&stand=4D100";"ГЛАССПРО, ООО";"http://www.glass-pro.ru/";"+7 (495) 479-0700";"info@glass-pro.ru";"Резка и раскрой листового стекла Оборудование и технологии производства и сборки стеклопакетов"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381332?&stand=4A090";"ГЛОБАЛ ГРУПП";"http://www.dilcom.ru/";"+7 (926) 357-3024";"dima@dilcom.ru";"Печать на стекле: прямая, пленочная, триплексная печать Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381386?&stand=4A042";"ДА ШУ ИНТЕРНЕШНЛ, ООО";"https://www.mirstekla-expo.ru/";"+7 (916) 416-8957";"2018dashu@mail.ru";"Вакуумные стеклопакеты Стекло энергосберегающее, мультифункциональное, солнцезащитное, тонированное, самоочищающееся"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381285?&stand=4D072";"ДЖИФЛЕКС, ООО";"http://www.silande.ru/";"+7 (495) 741-1212";"info@silande.ru";"Профиль, фурнитура, дистанционые рамки, наполнители, герметики, клеи Пленки защитные, тонирующие, энергосберегающие"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381304?&stand=4D042";"ДИАКРАФТ, ООО";"http://www.diacraft.ru/";"+7 (499) 390-8091";"info@diacraft.ru";"Оборудование и технологии производства и сборки стеклопакетов Закалка и моллирование стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381311?&stand=4D044";"ДЛФ ФОРМАТ, ООО";"http://dlf-format.ru/";"";"office@dlf-format.ru";"Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка Закалка и моллирование стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381390?&stand=4C076";"ДОМГЛАСС, ООО";"http://www.glass-store.ru/";"+7 (495) 108-5560";"info@domglass.ru";"Профиль, фурнитура, дистанционые рамки, наполнители, герметики, клеи Светопрозрачные конструкции: окна, фасады, балконы, лоджии Внутренние перегородки, витрины, входные группы Структурное и безрамное остекление Стекло в интерьере: двери, перегородки, декоративные панно, лестницы, полы, душевые кабины, плитка, кухонные фартуки и прочее Мебель из стекла Стекло закаленное, шумоизоляционное, ударопрочное, пуленепробиваемое Зеркала Умное стекло (стекло с изменяемой прозрачностью)"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381310?&stand=4F072";"ЗАВОД АВТОМАТИЧЕСКОГО ОБОРУДОВАНИЯ, ООО";"http://www.ao-z.by/";"+375 447677522";"info@ao-z.by";"Умное стекло (стекло с изменяемой прозрачностью) Стеклопакеты"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381283?&stand=4A044";"ЗАВОД МИКРОЭЛЕКТРОННЫХ ТЕХНОЛОГИЙ, ООО";"http://www.zmt-axion.ru/";"+7 (3412) 600-687";"office@axion.ru";"Контрольно-измерительное оборудование Оборудование для контроля качества стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381392?&stand=4A084";"ИНСТИТУТ СТЕКЛА";"http://www.glassinfo.ru/";"+7 (495) 363-9687";"info@glassinfo.ru";"Стекло листовое прозрачное Стеклопакеты"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381313?&stand=4D040";"ИНТМАРКЕТ";"http://www.intmarket.su/";"+7 (912) 705-8849";"intmarket@mail.ru";"Резка и раскрой листового стекла Лазерные технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381437?&stand=4D014";"КДК, ООО";"http://www.kdkstanki.ru/";"+7 (495) 980-0813";"derbakov@kdkstanki.ru";"Резка и раскрой листового стекла Закалка и моллирование стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381439?&stand=4A086";"КЛЕВЕР-ПЛАСТ, ООО";"https://www.mirstekla-expo.ru/";"+7 (917) 267-3377";"info@cleverplast.ru";"Упаковочные линии, упаковочные материалы Транспортно-логистические компании"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381291?&stand=4D012";"КПД-ТЕХНО, ООО";"http://kpd-techno.ru/";"+7 (903) 790-2072";"marketing@kpd-techno.ru";"Сверление стекла Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381433?&stand=4B046";"КРОК";"https://www.mirstekla-expo.ru/";"+7 (926) 669-9117";"shushuyul@gmail.com";"Стекловаренные печи Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381431?&stand=4B014";"МАГНУС ИНЖИНИРИНГ";"http://www.magnus-prom.ru/";"8 800 444-7648";"info@magnus-prom.ru";"Оборудование и технологии стекловарения, производства различных видов стекла Оборудование и технологии для производства стеклотары Вентиляционное оборудование, вакуумные системы и компрессоры"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381441?&stand=4B128";"МИО, МЕЖРЕГИОНАЛЬНЫЙ ИНСТИТУТ ОКОННЫХ И ФАСАДНЫХ КОНСТРУКЦИЙ";"http://www.mio.ru/";"+7 (812) 326-24-66";"info@mio.ru";"Светопрозрачные конструкции: окна, фасады, балконы, лоджии Стеклопакеты"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381300?&stand=4F070";"МОНОЛИТ МЕТАЛЛОКОНСТРУКЦИИ, ООО";"http://metalwork-spb.ru/";"+7 (931) 580-00-02";"metalwork-spb.ru@yandex.ru";"Оборудование для перемещения Стеллажи, системы хранения"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381294?&stand=4A040";"ОЛ ПРИНТС ТЕХНОЛОГИИ, ООО";"http://www.atd.ru/";"+7 (495) 748-2020";"info@allprintstech.ru";"Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле Фритты, стеклоэмали, смальта"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381334?&stand=4D075";"ОРИЕНТИС ТЕХНОЛОДЖИ, ООО";"http://www.orientistec.ru/";"+7 (921) 925-1924";"info@orientistec.ru";"Огнеупорные материалы Оборудование и технологии для производства стеклотары"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381286?&stand=4C040";"ПИ-ЭС-АЙ, ООО";"http://www.psiglass.ru/";"+7 (812) 320-2959";"info@psiglass.ru";"Стекловаренные печи Огнеупорные материалы Системы загрузки / удаления шихты Печи отжига (леры) Оборудование и технологии для производства стеклотары Формы для стекольного производства Запасные части и оснастка для оборудования Монтажные, пусконаладочные работы, сервисное обслуживание Контрольно-измерительное оборудование Оборудование для контроля качества стекла Системы съема, транспортеры Конвейеры, ролики Упаковочные линии, упаковочные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381296?&stand=4C105";"ПОДОЛЬСКИЕ ОГНЕУПОРЫ, АО";"http://www.podolskrefractories.ru/";"+7 (495) 543-7232";"info@podolskrefractories.com";"Стекловаренные печи Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381434?&stand=4B012";"ПОЛИМЕР МК, ООО";"http://www.polymermc.ru/";"+7 (495) 165-4850";"office@polymermc.ru";"Оборудование и технологии для производства стеклотары Запасные части и оснастка для оборудования"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381337?&stand=4C072";"ПРОМХИМИНДУСТРИЯ, ООО";"http://www.promocoatings.ru/";"+7 (921) 384-2007";"office@promocoatings.ru";"Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле Витражное стекло"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381293?&stand=4C120";"ПУЯНГ ОГНЕУПОРЫ ГРУП-РУС, ООО";"http://www.puyang.ru/";"+7 (499) 753-0857";"prco.office@mail.ru";"Огнеупорные материалы"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381298?&stand=4C074";"РАЯЛ-М, ООО";"http://www.rayal26.ru/";"+7 (905) 465-3302";"rayal-m@yandex.ru";"Системы оптимизации, автоматизации производственных процессов Инновации, научные и конструкторские разработки"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381381?&stand=4D010";"РИТСЕРВИС, ООО";"http://www.ritservice.msk.ru/";"+7 (495) 951-8500";"info@ritservice.msk.ru";"Резка и раскрой листового стекла Печать на стекле: прямая, пленочная, триплексная печать Оборудование и технологии производства и сборки стеклопакетов Сверление стекла Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка Производство триплекса (ламинированного стекла): оборудование (автоклавы) и технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381400?&stand=4D010";"РИТСТЕКЛО";"http://www.ritsteklo.ru/";"+7 (495) 951-4200";"info@ritsteklo.ru";"Производство пустотелых изделий из стекла для медицинской, химической промышленности, косметологии и парфюмерии Стеклотара для пищевой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381295?&stand=4C070";"РУСКЕРАМИКА, ООО";"https://rusceram.ru/";"+7 (495) 286-7404";"mms@rusceram.ru";"Краски, нанокраски, эмали, лаки, декоративные пленки для печати на стекле Фритты, стеклоэмали, смальта"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381393?&stand=4A088";"САРАТОВТЕПЛОМОНТАЖ, ПП, ООО";"http://www.sartm.ru/";"+7 (962) 625-7932";"post@sartm.ru";"Стекловаренные печи"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381414?&stand=4E122";"СБО-СПЕЦСЕРВИС, ООО";"https://sbo-s.ru/";"+7 (916) 436-3707";"sbo-s@mail.ru";"Стеклопакеты с электрообогревом Внутренние перегородки, витрины, входные группы Стекло в интерьере: двери, перегородки, декоративные панно, лестницы, полы, душевые кабины, плитка, кухонные фартуки и прочее Стекло энергосберегающее, мультифункциональное, солнцезащитное, тонированное, самоочищающееся Стекло закаленное, шумоизоляционное, ударопрочное, пуленепробиваемое Стеклопакеты Контрольно-измерительное оборудование Оборудование для контроля качества стекла"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381419?&stand=4B105";"СК, ООО";"https://ooosk33.ru/";"+7 (910) 675-6387";"ooock33@mail.ru";"Огнеупорные материалы Оборудование и технологии для производства стеклотары"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381306?&stand=4C078";"СМАРТ ГЛАСС КОМПАНИ, ООО";"http://www.sgc-steklo.ru/";"+7 (916) 720-4291";"info@sgc-steklo.ru";"Формы для стекольного производства Стеклотара для пищевой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381307?&stand=4E042";"СМАРТСЕРВИС, ООО";"http://www.smtsrv-vrn.ru/";"+7 (960) 127-1800";"Smartservis.s@yandex.ru";"Резка и раскрой листового стекла Лазерные технологии"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab8-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381340?&stand=4E110";"СОРТМЕТИНВЕСТ";"http://www.beleva.by/";"+375 (44) 703-0054";"sortmetinvest@mail.ru";"Резка и раскрой листового стекла Обработка кромки и поверхности листового стекла: шлифовка, полировка, травление, гравировка, пескоструйная обработка, УФ-склейка"
