Ññûëêà;Íàçâàíèå;Ñàéò;Òåëåôîí;Email;Ñòğàíà
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/vremya-hr/";"ÂĞÅÌß HR";"www.vremya-hr.su";"+7 (495) 642-26-62";"moscow@exectly.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/gau-airpko-tsentr-kompetentsiy-kostromskoy-oblasti/";"ÃÀÓ «ÀÈĞÏÊÎ» ÖÅÍÒĞ ÊÎÌÏÅÒÅÍÖÈÉ ÊÎÑÒĞÎÌÑÊÎÉ ÎÁËÀÑÒÈ";"www.ck44.ru";"+ 7 (4942) 42-03-42";"ck-44@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/gk-neofors/";"ÃÊ «ÍÅÎÔÎĞÑ»";"www.neoforce.ru";"+7 (495) 721-84-42";"info@neoforce.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/gomelskiy-zavod-impuls-oao/";"ÃÎÌÅËÜÑÊÈÉ ÇÀÂÎÄ ÈÌÏÓËÜÑ, ÎÀÎ";"www.gomelimpuls.by";"+ 37 232 943488, +37  232 993593";"impulsgomel@tut.by";"Áåëàğóñü"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/grasselli-nfs/";"ÃĞÀÑÑÅËËÈ ÍÔÑ";"www.grasselli.com/ru/";"+ 7 495 434 02 84";"nfsmosru@gmail.com";"Èòàëèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/azimut-gk-ooo/";"ÃĞÓÏÏÀ ÊÎÌÏÀÍÈÉ «ÀÇÈÌÓÒ», ÎÎÎ";"www.gc-azimuth.ru";"8 800 555 76 56";"info@gc-azimuth.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/megaplast-gruppa-kompaniy/";"ÃĞÓÏÏÀ ÊÎÌÏÀÍÈÉ «ÌÅÃÀÏËÀÑÒ», ÎÎÎ";"www.megaplast-spb.ru";"+8 (812) 309-26-29";"info@megaplast-spb.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/gruppa-kompaniy-razum/?oid=";"ÃĞÓÏÏÀ ÊÎÌÏÀÍÈÉ ĞÀÇÓÌ";"www.ğàçóì.ğô";"+7 (812) 244 29 07";"info@ğàçóì.ğô";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/delovye-kontakty/";"ÄÅËÎÂÛÅ ÊÎÍÒÀÊÒÛ";"www.opt-union.ru/";"+7(925)555-86-40, +7(925)555-86-37";"info-opt@i-union.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/dorkhan/";"ÄÎĞÕÀÍ";"www.doorhan.ru";"+7 (495) 933 24 33";"info@doorhan.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/evraziyskaya-assotsiatsiya-ptitsevodov/";"ÅÂĞÀÇÈÉÑÊÀß ÀÑÑÎÖÈÀÖÈß ÏÒÈÖÅÂÎÄÎÂ";"www.pticegrad.ru";"+7 915 375 99 99";"agrosprom@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/zhivotnovodstvo-rossii-zhurnal/";"ÆÈÂÎÒÍÎÂÎÄÑÒÂÎ ĞÎÑÑÈÈ, ÆÓĞÍÀË";"www.zzr.ru";"+7 499 701 99 91";"animal@zzr.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/zavod-lstk/";"ÇÀÂÎÄ ËÑÒÊ, ÎÎÎ";"www.lstk.ltd";"+7 (4742) 37-72-70";"info@lstk.ltd";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/izdatelstvo-eko-vektor/";"ÈÇÄÀÒÅËÜÑÒÂÎ «İÊÎ-ÂÅÊÒÎĞ»";"www.journals.eco-vector.com";"+7 (812) 648 83 66";"info@eco-vector.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/inzhener-agro-ooo/";"ÈÍÆÅÍÅĞ-ÀÃĞÎ, ÎÎÎ";"www.plast-agro.ru";"+7 (383) 349 94 84";"info@ plast-tara.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/kanal-pro-agrobiznes-kultivator/";"ÊÀÍÀË ÏĞÎ ÀÃĞÎÁÈÇÍÅÑ «ÊÓËÜÒÈÂÀÒÎĞ»";"www.vk.com/kultivator.online";"+7 (980) 535 82 28";"editor@kltvtrmedia.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/klining-911-ooo/";"ÊËÈÍÈÍÃ 911, ÎÎÎ";"www.cleaning911.ru";"8 800 234 29 11";"info@cleaning911.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/kriofrost-inzhiniring/";"ÊĞÈÎÔĞÎÑÒ ÈÍÆÈÍÈĞÈÍÃ";"www.kriofrost.ru";"+7 (495) 798-95-75, +7 (495) 743-03-95";"info@kriofrost.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/mezhdunarodnyy-forum-ptitsevodov/";"ÌÅÆÄÓÍÀĞÎÄÍÛÉ ÔÎĞÓÌ ÏÒÈÖÅÂÎÄÎÂ";"www.pticegrad.ru/forums/ptitsevodstvo-rossii/";"";"ipforum@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/mezhdunarodnyy-tsentr-standartizatsii-i-sertifikatsii-khalyal-pri-dukhovnom-upravlenii-musulman-ross/";"ÌÅÆÄÓÍÀĞÎÄÍÛÉ ÖÅÍÒĞ ÑÒÀÍÄÀĞÒÈÇÀÖÈÈ È ÑÅĞÒÈÔÈÊÀÖÈÈ ÕÀËßËÜ ÏĞÈ ÄÓÕÎÂÍÎÌ ÓÏĞÀÂËÅÍÈÈ ÌÓÑÓËÜÌÀÍ ĞÎÑÑÈÉÑÊÎÉ ÔÅÄÅĞÀÖÈÈ";"www.halalcenter.ru";"+7 (495) 926-03-10";"info@halalcenter.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/minskiy-zavod-termoplast/";"ÌÈÍÑÊÈÉ ÇÀÂÎÄ ÒÅĞÌÎÏËÀÑÒ, ÎÀÎ";"www.oaotermoplast.by";"+375 44 585 86 62, +375 44 543 81 26";"marketing@oaotermoplast.by";"Áåëàğóñü"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/myasnoy-ryad-zhurnal/";"ÌßÑÍÎÉ ĞßÄ, æóğíàë";"www.meat-milk.ru,  www.meat-milk.all.biz";"+7 495 677 39 58";"a2574576@yandex.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/myasnye-tekhnologii-zhurnal/";"ÌßÑÍÛÅ ÒÅÕÍÎËÎÃÈÈ, æóğíàë";"www.meatbranch.com";"+7 499 267 40 10";"";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/natsionalnaya-assotsiatsiya-proizvoditeley-indeyki-napi/";"ÍÀÖÈÎÍÀËÜÍÀß ÀÑÑÎÖÈÀÖÈß ÏĞÎÈÇÂÎÄÈÒÅËÅÉ ÈÍÄÅÉÊÈ (ÍÀÏÈ)";"www.rusindeyka.ru";"+7 495 197 85 30";"rusindeika@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/natsionalnyy-coyuz-svinovodov/";"ÍÀÖÈÎÍÀËÜÍÛÉ CÎŞÇ ÑÂÈÍÎÂÎÄÎÂ";"www.nssrf.ru";"+7 495 690 53 17";"nss_info@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/nlmk/";"ÍËÌÊ";"www.nlmk.com";"+7 800 511 30 39";"info@nlmk.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/omega-ooo/";"ÎÌÅÃÀ, ÎÎÎ";"www.softspan.ru";"+7 9166206711";"roman.ziskin@gmail.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/ostergard-ooo/";"ÎÑÒÅĞÃÀĞÄ, ÎÎÎ";"";"+7 (985) 767 64 13";"tp@oestergaard.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/ostkor-ooo/";"ÎÑÒÊÎĞ, ÎÎÎ";"www.smartopan.com";"+7 968 963 86 61";"info@smartopan.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/pellet-park-ooo/";"ÏÅËËÅÒ ÏÀĞÊ, ÎÎÎ";"www.pellet-park.ru";"+7 (963) 888 09 90";"info@pellet-park.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/pirospetseffekt-ooo-/";"ÏÈĞÎÑÏÅÖİÔÔÅÊÒ, ÎÎÎ";"";"+79995423609";"proxider.ru pr@pyrofx.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/plastikovaya-tara--ooo/";"ÏËÀÑÒÈÊÎÂÀß ÒÀĞÀ, ÎÎÎ";"www.ïëàñòèêîâàÿòàğà.ğô";"+7 (4872) 25 24 75";"4475@bk.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/portal-promyshlennogo-ptitsevodstva/";"ÏÎĞÒÀË ÏĞÎÌÛØËÅÍÍÎÃÎ ÏÒÈÖÅÂÎÄÑÒÂÀ";"www.pticainfo.ru";"+7 (927) 777-52-00";"klimov_aleksei@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/postavshchiki-mashin-i-oborudovaniya/";"ÏÎÑÒÀÂÙÈÊÈ ÌÀØÈÍ È ÎÁÎĞÓÄÎÂÀÍÈß";"www.oborudunion.ru";"+7(925)555-86-40, +7(925)555-86-37";"oborud-info@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/proagro/";"ÏĞÎÀÃĞÎ";"www.pro-agro.su";"+7 (928) 901-31-09, +7 (928) 625-08-07";"pro.farmnews@mail.ru, office-proagro@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/agrokonstruktor-proektno-stroitelnoe-byuro/";"ÏĞÎÅÊÒÍÎ-ÑÒĞÎÈÒÅËÜÍÎÅ ÁŞĞÎ «ÀÃĞÎÊÎÍÑÒĞÓÊÒÎĞ», ÎÎÎ";"";"+7 912 2384952";"office@agrokonstruktor.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/promyshlennye-poly-ooo/";"ÏĞÎÌÛØËÅÍÍÛÅ ÏÎËÛ";"www.praspan.ru";"8-800-700-62-44";"info@praspan.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/vniipp-filial-fnts-vnitip-ran/";"ÏÒÈÖÀ È ÏÒÈÖÅÏĞÎÄÓÊÒÛ, îòğàñëåâîé íàó÷íî-ïğîèçâîäñòâåííûé æóğíàë";"www.ptipro.ru";"+7 (499) 110 2106";"info@vniipp.ru, kmc@dinfo.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/ptitsevodstvo-kazakhstana/";"ÏÒÈÖÅÂÎÄÑÒÂÎ  ÊÀÇÀÕÑÒÀÍÀ, æóğíàë";"";"+7 707 317 82 37, +7 701 715 75 67 (WhatsApp, Telegram)";"greenpressreklama@gmail.com";"Êàçàõñòàí"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/ptichiy-dvor-ooo/";"ÏÒÈ×ÈÉ ÄÂÎĞ, ÎÎÎ";"www.ptichiy-dvor.ru";"+ 7 (865) 297-78-68";"sales@ptichiy-dvor.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/rosptitsesoyuz-nko/";"ĞÎÑÏÒÈÖÅÑÎŞÇ, ÍÊÎ";"www.rps.ru";"+7 495 745 72 69";"rps@rps.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/rossoyuzkholodprom-123746204/";"ĞÎÑÑÎŞÇÕÎËÎÄÏĞÎÌ";"www.holodunion.ru";"+7 495 610 25 39";"holod@rshp.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/ruselkom/";"ĞÓÑİËÊÎÌ, ÎÎÎ";"www.agro.okbnp.ru";"+7 (3412) 917545";"market@okbnp.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/savkina-ekspert-group/";"ÑÀÂÊÈÍÀ İÊÑÏÅĞÒ ÃĞÓÏÏ";"www.savkina.expert";"+7 (985) 724-67-07";"info@savkina.expert";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/saratovskiy-zavod-pishchevogo-mashinostroeniya-ooo/";"ÑÀĞÀÒÎÂÑÊÈÉ ÇÀÂÎÄ ÏÈÙÅÂÎÃÎ ÌÀØÈÍÎÑÒĞÎÅÍÈß, ÎÎÎ";"www.sarzpm.com";"+7 927 157 94 19";"sarzpm@yandex.ru, sarzpm@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/svetich-agrarnyy-mediakholding/";"ÑÂÅÒÈ×, ÀÃĞÀĞÍÛÉ ÌÅÄÈÀÕÎËÄÈÍÃ";"www.svetich.info";"+7 800 505 30 73, +7 963 007 44 42";"svet45-7@yandex.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/svinovodstvo-zhurnal/";"ÑÂÈÍÎÂÎÄÑÒÂÎ, æóğíàë";"www.svinoprom.ru";"+7 495 988 40 91";"svinovodstvo2004@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/severnyy-drakon-ooo/";"ÑÅÂÅĞÍÛÉ ÄĞÀÊÎÍ, ÎÎÎ";"www.nord-drakon.ru";"+79038217883";"info.drago76@gmail.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/seganel-ooo/";"ÑÅÃÀÍİË, ÎÎÎ";"www.seganel.com";"+7 (861) 242 05 59";"sales@seganel.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/smart-agro-sistems/";"ÑÌÀĞÒ ÀÃĞÎ ÑÈÑÒÅÌÑ";"www.smartagrosystems.ru";"88006009018";"info@smartagrosystems.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/sollers/";"ÑÎËËÅĞÑ";"www.sollers-cargo.ru";"+7 (495) 228-3045";"info@sollers-auto.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/ssk/";"ÑÑÊ";"www.belchinaconnect.by";"+375292198251";"info@belchinaconnect.by";"Áåëàğêñü"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/stimul-grupp-ooo/";"ÑÒÈÌÓË ÃĞÓÏÏ, ÎÎÎ";"www.stimulgrupp.ru";"8 800 511 97 67";"2207720@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/sfera-izdatelskiy-dom/";"ÑÔÅĞÀ, Èçäàòåëüñêèé Äîì";"www.sfera.fm";"+7 812 245 67 70";"info@sfera.fm";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/tara-i-upakovka/";"ÒÀĞÀ È ÓÏÀÊÎÂÊÀ";"www.magpack.ru";"+7 495 644 0402; +7 495 644 0403";"magpack@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/td-rezerv-ooo/";"ÒÄ ĞÅÇÅĞÂ, ÎÎÎ";"www.tdrezerv.com";"+7 499 284 24 00";"tdrezerv@yandex.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/telekanal-pro-biznes/";"ÒÅËÅÊÀÍÀË ÏĞÎ ÁÈÇÍÅÑ";"www.probusinesstv.ru";"+7 (968) 388-67-20";"info@probusinesstv.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/tenderpro-ooo/";"ÒÅÍÄÅĞÏĞÎ, ÎÎÎ";"www.tender.pro";"+7 (495) 215-14-38";"client@tender.pro";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/termo/";"ÒÅĞÌÎ";"www.termeat.ru";"+7 (495) 136-69-36";"info@termeat.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/tehna/";"ÒÅÕÍÀ, ÎÎÎ";"www.texha.ru";"8 (800) 302-55-73";"office@texha.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/tekhnomit-ooo/";"ÒÅÕÍÎÌÈÒ, ÎÎÎ";"www.tehnomeat.by";"+375293437019";"tehnomeat@mail.ru";"Áåëàğóñü"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/tekhnosvet-grupp/";"ÒÅÕÍÎÑÂÅÒ ÃĞÓÏÏ";"www.ntp-ts.ru";"+ 7 (8202) 490111";"info@ntp-ts.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/uralskiy-zavod-elastomernykh-uplotneniy-zao/";"Óğàëüñêèé çàâîä ıëàñòîìåğíûõ óïëîòíåíèé";"www.zavodrti.ru";"+7 (343) 302-00-20";"info@zavodrti.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/usk-ooo/";"ÓÑÊ, ÎÎÎ";"www.hupad.ru";"+7 (495) 909-21-01";"zakaz@hupad";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/federalnyy-tsentr-kompetentsiy-v-sfere-proizvoditelnosti-truda/";"ÔÅÄÅĞÀËÜÍÛÉ ÖÅÍÒĞ ÊÎÌÏÅÒÅÍÖÈÉ Â ÑÔÅĞÅ ÏĞÎÈÇÂÎÄÈÒÅËÜÍÎÑÒÈ ÒĞÓÄÀ";"www.ïğîèçâîäèòåëüíîñòü.ğô";"+7 (495) 136-62-86";"info@pptrf.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/fina-prominzhiniring-ooo/";"ÔÈÍÀ-ÏĞÎÌÈÍÆÈÍÈĞÈÍÃ, ÎÎÎ";"www.finape.by";"+37 5297653952";"info@finape.by";"Áåëàğóñü"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/khendriks-dzhenetiks/";"ÕÅÍÄĞÈÊÑ ÄÆÅÍÅÒÈÊÑ";"www.hendrix-genetics.com";"+7 (495) 956 70 55";"yaroslav.nemirovsky@hendrix-genetics.com";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/tsenovik-selskokhozyaystvennoe-obozrenie-zhurnal-124443989/";"ÖÅÍÎÂÈÊ. Ñåëüñêîõîçÿéñòâåííîå îáîçğåíèå, æóğíàë";"www.tsenovik.ru";"+7 495 919 44 52";"mail@tsenovik.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/tsentr-niokr/";"ÖÅÍÒĞ ÍÈÎÊĞ";"www.niokr.tech";"+8 (4722) 25-01-24";"info@niokr.tech";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/energiya-kholoda/";"İÍÅĞÃÈß ÕÎËÎÄÀ";"";"+7 (812) 332-53-66";"info@colden.ru; office@colden.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/effektivnyy-apk-agrarnye-izdaniya-yuga-i-kavkaza/";"İÔÔÅÊÒÈÂÍÛÉ ÀÏÊ";"www.apk-news.ru/media/zhurnal-effektivnyj-apk/";"+7 989 577 34 83";"reklama-agro@mail.ru";"Ğîññèÿ"
"https://meatindustry.ru/catalog/uchastniki-vystavki-2025/yanger-grupp-ooo/";"ßÍÃÅĞ ÃĞÓÏÏ, ÎÎÎ";"www.yanger-group.com";"+7 (495) 532 14 48, +7 (495) 642 58 01, +7 (926) 711 16 8";"info-yanger@mail.ru";"Ğîññèÿ"
