Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381039?&stand=2F034";"ИМПОРТМАШ";"https://importmash.com/";"+7 (920) 374-2050";"gusmanov@importmash.com";"Вышивальные машины Оборудование для настила ткани Запчасти, комплектующие и техоснастка Оборудование для переработки химических волокон Мерильно-браковочное оборудование Оборудование для производства технического текстиля"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381016?&stand=2D087";"ИННТЕРИ, ООО";"http://dlican.ru/";"+7 (495) 324-5575";"info@dlican.ru";"Сопутствующие товары и услуги Оборудование для печати по текстилю Принтеры, плоттеры Принтеры для печати по футболкам Красители и химикаты для легкой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381032?&stand=2E042";"КОМТЕНС ТРЕЙДИНГ, ООО";"https://comtense.ru/";"+7 (495) 232-9394";"mail11@comtense.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для настила ткани Вспомогательное оборудование, детали и материалы Системы компьютерного проектирования CAD/CAM для текстильной промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381051?&stand=2A015";"КУРЬЕР. ЛЕГКАЯ ПРОМЫШЛЕННОСТЬ, ИНФОРМАЦИОННО-РЕКЛАМНЫЙ ЖУРНАЛ";"http://lp-magazine.ru/";"+7 (812) 275-8526";"lp@lp-magazine.ru";"СМИ"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381454?&stand=2C042";"ЛИНАР-М";"http://linarm.ru/";"+7 (495) 649-0628";"7969092@mail.ru";"Оборудование для переработки химических волокон Лентоткацкие станки Бесчелночные ткацкие станки Жаккардовые машины Оборудование для производства нетканых материалов Оборудование для производства технического текстиля"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381025?&stand=2C075";"ЛРТ, ООО";"http://www.lrt.ru/";"+7 (495) 730-5118";"info@lrt.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для настила ткани Оборудование для печати по текстилю Принтеры, плоттеры Термопрессы, каландры"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381056?&stand=2E040";"МАТЕК, ООО";"http://www.matek.su/";"+7 (495) 781-3160";"7813160@mail.ru";"Промышленные швейные машины Подготовительное оборудование для швейного производства, швейные автоматы, машины, устройства и принадлежности Раскройные установки (комплексы), машины и устройства, принадлежности Системы и средства автоматического контроля и управления технологическим оборудованием Запчасти, комплектующие и техоснастка Новые технологии и новые материалы для легкой и текстильной промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/380998?&stand=2A010";"МИРЭКС, АО";"https://www.miomirex.ru/";"+7 (499) 685-1271, (925) 741-1699";"alexey@plitkamirex.ru";"Запчасти, комплектующие и техоснастка Оборудование и технологии для производства технического текстиля Вспомогательное оборудование, детали и материалы Челночные ткацкие станки Бесчелночные ткацкие станки Сушильно-ширильные машины"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/380997?&stand=2B001";"МОСПРОМХОЛДИНГ, ООО (КОНВЕРС, ТМ)";"http://www.konvers.ru/";"+7 (499) 322-4528";"info@konvers.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для производства обуви и кожгалантерейных изделий Запчасти, комплектующие и техоснастка Текстильная галантерея и фурнитура Сопутствующие товары и услуги Системы компьютерного проектирования CAD/CAM для текстильной промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381050?&stand=2B100";"МОСТ ТК, ООО";"http://jiangyin-most.ru/";"+7 (910) 676-0333";"yangfg1973@126.com";"Подготовительное оборудование для ткацкого производства Вспомогательное оборудование для ткацкого производства Зевообразовательные механизмы и вспомогательные машины Бесчелночные ткацкие станки Жаккардовые машины Сушильно-ширильные машины"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381587?&stand=2D070";"МП-ПРОГРЕСС";"https://www.inlegmash-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381026?&stand=2D060";"НИССА ДИСТРИБУЦИЯ, ООО";"http://www.stensart.ru/";"+7 (495) 956-4007";"nissa@nd.nissa.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для печати по текстилю Принтеры, плоттеры Термопрессы, каландры Принтеры для печати по футболкам Комплексы для DTF-печати"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381055?&stand=2C100";"ОРОКС-ГРУП РУС, ООО";"http://mozes-inc.ru/";"+7 (910) 863-0505";"info@mozes-inc.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381481?&stand=2B010";"ПАПИЛЛОНС, ТД";"http://tdppl.ru/";"+7 (495) 933-3756";"msk@tdppl.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для печати по текстилю Принтеры, плоттеры Термопрессы, каландры Комплексы для DTF-печати Красители и химикаты для легкой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381000?&stand=2C050";"ПЛЕТМАШ, ООО";"http://pletmash.ru/";"+7 (917) 563-8274";"pletmash@mail.ru";"Крутильные машины Перемоточные машины Тростильные машины Лентоткацкие станки Аппретирующее и отделочное оборудование Плетельные машины"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381580?&stand=2D060";"ПРИЗМИКС, ООО";"http://prizmix.ru/";"+7 (495) 956-1115";"info@prizmix.ru";"Промышленные швейные машины Принтеры, плоттеры Прочие машины для резки текстиля"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381008?&stand=2C080";"ПРИНТЕКС УЕ, ООО";"http://www.printexue.ru/";"+7 495 792 0331";"sales@printexue.ru";"Запчасти, комплектующие и техоснастка Сервисное обслуживание оборудования Вспомогательное оборудование, детали и материалы Оборудование для печати по текстилю Комплексы для DTF-печати"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381485?&stand=2C015";"ПРОМЭКСПЕРТ, ООО";"https://promexpert.ru/";"+7 (4932) 939313";"sales@promexpert.ru";"Швейные машины Вышивальные машины Многоголовочные вышивальные машины Подготовительное оборудование для швейного производства, швейные автоматы, машины, устройства и принадлежности Раскройные установки (комплексы), машины и устройства, принадлежности Гладильные и стабилизирующие установки, машины, устройства и принадлежности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381480?&stand=2D020";"ПРОФЕССИОНАЛЬНОЕ ШВЕЙНОЕ ОБОРУДОВАНИЕ, ООО";"https://profshvey.ru/";"+7 (495) 145-9599";"info@profshvey.ru";"Швейные машины Вышивальные машины Многоголовочные вышивальные машины Подготовительное оборудование для швейного производства, швейные автоматы, машины, устройства и принадлежности Раскройные установки (комплексы), машины и устройства, принадлежности Гладильные и стабилизирующие установки, машины, устройства и принадлежности Оборудование для производства обуви и кожгалантерейных изделий Запчасти, комплектующие и техоснастка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381274?&stand=2B040";"САВЧЕНКО ИНЕССА АЛЕКСАНДРОВНА, ИП";"https://www.inlegmash-expo.ru/";"+7 (995) 916-0336";"intorgsnab@yandex.ru";"Запчасти, комплектующие и техоснастка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381064?&stand=2B008";"СВЕТОЧ, ООО";"http://svetochlaser.ru/";"+7 (920) 135-6140";"svetochlaser@yandex.ru";"Машины для продольной резки Машины для резки синели, машины для опаливания синели Машины для резки образцов с зубчиками по краю Прочие машины для резки текстиля Аппараты горячей резки синтетических тканей"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381053?&stand=2D090";"СИБ СП ПРАЙМ, ООО";"http://www.sib-sp.com/";"+7 (383) 310-1869";"info@sib-sp.com";"Сервисное обслуживание оборудования Вспомогательное оборудование, детали и материалы Оборудование для печати по текстилю Термопрессы, каландры Комплексы для DTF-печати"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/380996?&stand=2D040";"СМАРТ-Т, ООО";"http://www.smart-t.ru/";"+7 (495) 663-9111";"dima@smart-t.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для настила ткани Оборудование для печати по текстилю Принтеры, плоттеры Термопрессы, каландры Комплексы для DTF-печати"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381042?&stand=2F010";"СНД, ООО";"http://www.sanddi.ru/";"+7 (812) 327-4713";"sergey@sanddi.com";"Кругловязальные машины Запчасти, комплектующие и техоснастка Прядильные машины Подготовительное оборудование для ткацкого производства Бесчелночные ткацкие станки Аппретирующее и отделочное оборудование Складальное и паковочное оборудование Мерильно-браковочное оборудование"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381585?&stand=2B101";"СОВРЕМЕННЫЕ ТЕХНОЛОГИЧЕСКИЕ ЛИНИИ";"https://www.inlegmash-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381027?&stand=2E030";"СПОРТТЕКС, ООО";"http://www.sporttex.ru/";"+7 (499) 322-0953";"sporttex@mail.ru";"Запчасти, комплектующие и техоснастка Технические ткани Ленты, веревки, шнуры, ремни, канаты, такелаж, сети Термопрессы, каландры Машины для резки образцов с зубчиками по краю Прочие машины для резки текстиля"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381044?&stand=2C012";"ТЕКСИ-77, ООО";"http://texy-77.ru/";"+7 (926) 191-7141";"gelo199@gmail.com";"Подготовительное и вспомогательное оборудование для трикотажного и вязального производства Охрана окружающей среды Сушильно-ширильные машины Красильные машины и аппараты Термопрессы, каландры Аппретирующее и отделочное оборудование Вспомогательное оборудование и устройства для отделочного текстильного производства Красители и химикаты для легкой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381010?&stand=2C045";"ТЕКСМАШИМПОРТ, ООО";"http://www.texmashimport.ru/";"+7 (995) 540-3888";"texmashimport@mail.ru";"Швейные машины Вышивальные машины Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для настила ткани Челночные вышивальные машины Запчасти, комплектующие и техоснастка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381014?&stand=2C070";"ТЕКСТИЛЬ И ТЕХНОЛОГИИ, ООО";"http://www.t-textile.ru/";"+7 (499) 390-2885";"sale@t-textile.com";"Сопутствующие товары и услуги Оборудование для печати по текстилю Принтеры, плоттеры Термопрессы, каландры Красители и химикаты для легкой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381586?&stand=2B038";"ТЕКСТИЛЬМАШ, ООО";"https://www.inlegmash-expo.ru/";"+7 8352 237150";"office@tmh21.ru";"Запчасти, комплектующие и техоснастка Сервисное обслуживание оборудования Оборудование и технологии для производства технического текстиля Бесчелночные ткацкие станки"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381273?&stand=2C070";"ТЕКСТЭЛЬ";"http://www.textelle.ru/";"+7 (495) 665-1545";"info@textelle.ru";"Технические ткани Текстиль с покрытием Ткани"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381009?&stand=2D050";"ТЕХНОПРИНТ, ООО";"https://tehno-print.com/";"+7 (931) 109-1534";"info@tehno-print.com";"Оборудование для печати по текстилю Принтеры, плоттеры Термопрессы, каландры Принтеры для печати по футболкам Комплексы для DTF-печати"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381015?&stand=2C040";"ТЛ ТЕКС, ООО";"http://www.tl-tex.ru/";"+7 (495) 980-0976";"project@tl-tex.ru";"Сушильно-ширильные машины Красильные машины и аппараты Оборудование для печати по текстилю Аппретирующее и отделочное оборудование Складальное и паковочное оборудование Красители и химикаты для легкой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381035?&stand=2D010";"ТРАНСМЕТАЛЛ, ООО";"http://www.transmetall.ru/";"+7 4932 353030";"info@transmetall.ru";"Промышленные швейные машины Оверлоки Вышивальные машины Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для влажно-тепловой обработки (ВТО) Программное обеспечение для организации производства, САПР (CAD/CAE/CAM), программы учета"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381060?&stand=2E041";"ТРИСТАР ИНЖИНИРИНГ, OOO";"http://www.perevalov.ru/";"+7 (495) 721-1772";"info@perevalov.ru";"Раскройные установки (комплексы), машины и устройства, принадлежности Оборудование для настила ткани"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381037?&stand=2A040";"ФАРСИДА, ООО";"https://farsida.ru/";"+7 (909) 364-9019, (902) 295-0700";"farsida_tlt@mail.ru";"Оборудование для первичной обработки натуральных волокон Запчасти, комплектующие и техоснастка Оборудование для переработки химических волокон Текстурирующие машины Прядильные машины Крутильные машины"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381031?&stand=2C010";"ЦБП-СЕРВИС, ООО";"http://www.xn--90a2at.xn--p1ai/";"+7 (812) 402-2505";"info@cbp-service.ru";"Оборудование для первичной обработки натуральных волокон Подготовительное и вспомогательное оборудование для изготовления плетельных и басонных изделий, а также для лентоткацкого производства Оборудование для производства нетканых материалов"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381012?&stand=2E050";"ШВЕЙАВТОМАТИКА";"http://www.sewautomatics.ru/";"+7 3517965180";"grani74@bk.ru";"Швейные машины Многоголовочные вышивальные машины Подготовительное оборудование для швейного производства, швейные автоматы, машины, устройства и принадлежности Оборудование упаковочно-маркировочное Переработка отходов в легкой промышленности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381036?&stand=2D045";"ШВЕЙМАШ ФИРМА, ООО";"http://www.shveymash.ru/";"+7 (499) 309-9999";"info@shveymash.ru";"Швейные машины Оборудование для скорняжного производства Подготовительное оборудование для швейного производства, швейные автоматы, машины, устройства и принадлежности Раскройные установки (комплексы), машины и устройства, принадлежности Гладильные и стабилизирующие установки, машины, устройства и принадлежности Запчасти, комплектующие и техоснастка"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381066?&stand=2C115";"ШВЕЙНЫЙ УСПЕХ";"https://xn--b1agapaxpprxx4b.xn--p1ai/";"+7 (985) 748-8915";"Sewing.success@yandex.ru";"Вышивальные машины Многоголовочные вышивальные машины Прочие вышивальные машины"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381024?&stand=2D085";"ЭЛФОРТ";"https://www.elfort.ru/";"+7 (495) 925-6500";"post@elfort.ru";"Швейные машины Промышленные швейные машины Оверлоки Подготовительное оборудование для швейного производства, швейные автоматы, машины, устройства и принадлежности Раскройные установки (комплексы), машины и устройства, принадлежности Гладильные и стабилизирующие установки, машины, устройства и принадлежности"
"https://icatalog.expocentr.ru/ru/exhibitions/190a3ab4-1050-11f0-80ce-a0d3c1fab97f/exhibitors/381049?&stand=2F030";"ЯСНОПОЛЯНСКАЯ ФАБРИКА ТАРЫ И УПАКОВКИ, ООО";"http://www.tara-upakovka.ru/";"+7 4872502914";"kbf@tara-upakovka.ru";"Запчасти, комплектующие и техоснастка Нетканые материалы Композиты Оборудование упаковочно-маркировочное Вспомогательное оборудование, детали и материалы Сопутствующие товары и услуги"
