Ссылка;Название;Сайт;Телефон;Email;Рубрики
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379475?&stand=11C218";"QINGDAO SINOUTH TYRE CO. LTD";"https://www.rubber-expo.ru/";"+86 0532 86811822";"tzg@rekinggroup.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379639?&stand=11C165";"QINGDAO SUNWIDE TYRE CORP. LIMITED";"http://www.sunwidetyre.com/";"+86 18661614227";"sara@sunwidetyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379629?&stand=11B045";"QINGDAO TAIHAO TYRE CO. LTD";"http://www.taihaotyre.com/";"+86 532 85611626";"sale@taihaotyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379512?&stand=11D170";"QINGDAO UNI-POWER TYRE CO. LTD";"http://www.unipowertyregroup.com/";"+86 53267788675";"info@unipowertyregroup.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379624?&stand=11C040";"QINGDAO UNITED WELL TYRE CO. LTD";"http://www.kingnatetyre.com/";"+86 17305320178";"cici@kingnatetyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379636?&stand=11E180";"QINGDAO WANGYU RUBBER CO. LTD";"http://www.wangyutire.com/";"+86 15335429706";"sales22@wangyutyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379494?&stand=11A070";"QINGDAO WHEELPLUX TRADING CO. LTD";"http://www.wheelplux.com/";"+86 18661477981";"Antony@wheelplux.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379526?&stand=11B092";"QINGDAO XCENT INTERNATIONAL TRADING CO. LTD";"http://ru.macroyaltyre.com/";"+86 13675421191";"johnhan@macroyaltyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379638?&stand=11D206";"QINGDAO YOMAR TIRE CO. LTD";"http://www.yomartire.com/";"+86 18556121781";"illa@youmartire.com";"Шины, покрышки и сопутствующие товары Восстановленные шины Натуральный каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379504?&stand=11D212";"REBO NEW MATERIAL GROUP";"http://www.rebochem.com/";"+86 518 88581299";"chenlei@rebochem.com";"Сырье и материалы для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379615?&stand=11D005";"RED ARROW";"http://www.rilityre.com/";"+86 532 82301582";"rililuntai@163.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379479?&stand=11C170";"RENQIU JIUHONG RUBBER PRODUCTS CO. LTD";"http://www.jhsil.com/";"+86 13700372185";"rqksxs@163.com";"Оборудование для переработки резины Восстановленные шины Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379480?&stand=11E130";"SHANDONG CHANGFENG TYRES CO. LTD";"http://en.changfengtires.com/";"+86 546 6893270";"sales@changfengtires.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379564?&stand=11D138";"SHANDONG FENGYUAN TIRE MANUFACTURING CO. LTD";"http://www.fytire.com/";"+86 532 55576727";"fytire-zjb@shandong-energy.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379540?&stand=11B010";"SHANDONG HAOHUA TIRE CO. LTD";"http://www.haohuatire.com/";"+86 532 67788360";"export@haohuatire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379550?&stand=11D176";"SHANDONG HUASHENG RUBBER CO. LTD";"http://www.hstyre.com/";"+86 532 55760086";"export@hstyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379557?&stand=11C200";"SHANDONG JINYUE RUBBER CO. LIMITED";"http://www.jinyuerubber.com/";"+86 5466880070";"jinyueauto@gmail.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379545?&stand=11C003";"SHANDONG LONGSTAR AUTOPARTS CO. LTD";"http://www.longstarwheel.com/";"+86 13678612555";"steelwheelfactory@163.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379503?&stand=11B050";"SHANDONG NEW CONTINENT TIRE CO. LTD";"http://www.snctire.com/";"+86 532 81637001";"vika@snctire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379503?&stand=11E020";"SHANDONG NEW CONTINENT TIRE CO. LTD";"http://www.snctire.com/";"+86 532 81637001";"vika@snctire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379561?&stand=11B132";"SHANDONG PROVINCE SANLI TIRE MANUFACTURE CO. LTD";"http://www.sanlityre.com/";"+86 530 3231972";"sanli@sanlitire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379555?&stand=11B130";"SHANDONG SUPER LAND RUBBER TECHNOLOGY CO. LTD";"http://www.superlandtire.com/";"+86-13969858788";"sales1@superlandtire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379490?&stand=11C001";"SHANDONG TRANSTONE TYRE CO. LTD";"http://www.transtonetire.com/";"+86 532 55576319";"info@transtonetire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379516?&stand=11C116";"SHANDONG WANDA BOTO TYRE CO. LTD";"http://www.bototyre.com/";"+86 546 2062896";"sasha@bototyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379483?&stand=11C176";"SHANDONG WIDEWAY TIRE CO. LTD";"http://www.widewaytire.com/";"+86 15864257234";"steven@widewaytire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379567?&stand=11C095";"SHANDONG YONGSHENG RUBBER GROUP CO. LTD";"http://www.yongshenggroup.com/en";"+86 546 6920781";"info@yongshenggroup.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379593?&stand=11B030";"SHANDONG YOUYUE RUBBER TECHNOLOGY CO. LTD";"http://www.youyuerubber.com/";"+86 18660881085";"export@youyuerubber.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379613?&stand=11A040";"SHANGHAI RIMAX INDUSTRY CO. LTD";"http://www.kipardoracing.com/";"+86 02137320095";"info@kipardoracing.com";"Шины, покрышки и сопутствующие товары Оборудование для авторемонтных мастерских Восстановленные шины Производство химической и нефтехимической продукции Оборудование для производства шин и резинотехнических изделий Оборудование и материалы для шиновосстановления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379611?&stand=11C030";"SHANXI HUACHENG JUNYE INDUSTRY AND TRADE CO. LTD";"http://www.huajuntire.com/";"+86 17660727291";"eric@huajuntire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379546?&stand=11D191";"SHENYANG SUNNYJOINT CHEMICALS CO. LTD";"http://www.sunnyjoint.com/";"+86 24 88816868";"info@sunnyjoint.com";"Химикаты и добавки"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379596?&stand=11E188";"SHENZHEN FOXWELL TECHNOLOGY CO. LTD";"http://www.foxwelltpms.com/";"+86 755 26697229";"sales@foxensetek.com";"Шины, покрышки и сопутствующие товары Оборудование для авторемонтных мастерских"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379633?&stand=11C075";"SICHUAN YUANXING RUBBER CO. LTD";"http://www.cn-yuanxing.com.cn/";"+86 2888348111";"zxq@cn-yuanxing.com.cn";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379560?&stand=11B070";"SPORTRAK TIRE CO. LTD";"http://www.sportraktire.com/";"+86 532 68972573";"export@sportraktire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379632?&stand=11E176";"SUNTOP TIRE (WUXI) CO. LTD";"http://suntop-tire.com/";"+86 510 83781161";"hylinging@126.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379622?&stand=11B160";"SUZHOU KIIWOO TECHNOLOGY CO. LTD";"http://www.kiiwoo.com/";"+86 512 68635973";"IRIS@kiiwoochina.com";"Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379523?&stand=11D114";"TECHKING TIRES LIMITED";"https://www.techking.com/";"+86 532 55588888";"jason.fu@techking.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379527?&stand=11D140";"TERCELO TIRE GROUP CO. LTD";"http://www.tercelo.com/";"+86 4006003131";"sujj@tercelo.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379635?&stand=11C155";"TESCHE TIRE (QINGDAO) CO. LTD";"http://www.teschetire.com/";"+86 12136652518";"service@teschetire.com";"Шины, покрышки и сопутствующие товары Оборудование для авторемонтных мастерских Производство химической и нефтехимической продукции Прорезиненные ткани и изделия из них"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379568?&stand=11D144";"TIANJIN BENHEURE ELEC-MECH TRADE CO. LTD";"https://www.rubber-expo.ru/";"+86 15617509306";"zhangshan@benheure.com";"Оборудование для переработки резины Транспортно-логистические услуги"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379493?&stand=11D078";"TIANJIN EASTRICHON INTERNATIONAL TRADE CO. LTD";"http://www.eastrichon.com/";"+86 18630995790";"Info@eastrichon.com";"Сырье и материалы для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379616?&stand=11B035";"TIANJIN WANDA TYRE GROUP CO. LTD";"http://www.tjwanda.com/";"+86 18622762284";"wangyucheng@tjwanda.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379558?&stand=11C202";"TIELING TIANSHI MACHINERY CO. LTD";"http://tltsjx.com/";"+86 2474567701";"1044698093@qq.com";"Оборудование для переработки резины"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379553?&stand=11B094";"ULTRAFORCE OFFROAD TIRES CO. LIMITED";"http://www.ultraforcetires.com/";"+86 532 80928779";"marketing@ultraforcetires.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379508?&stand=11C050";"WANLI TIRE CORPORATION LIMITED";"https://www.wanlitire.cn/";"+86 20 37976942";"cfcheng@wanlitire.cn";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379551?&stand=11A010";"WEIFANG GUANQI INDUSTRIAL TECHNOLOGY CO. LTD";"https://guanqityre.com/";"+86 15866199676";"sweety@guanqityre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379517?&stand=11C130";"WEIFANG YUELONG RUBBER CO. LTD";"http://www.yuelonggroup.net/";"+86 13589315021";"info@yuelonggroup.net";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379496?&stand=11D038";"WUHAN MOULD";"http://www.wuhanmould.cn/";"+86 18871209201";"zhang@wuhanmould.cn";"Резка резиновых и каучуковых изделий Рукава и патрубки различного назначения Приводные ремни Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379607?&stand=11C085";"X POUNCE TYRES";"http://www.xpouncetyre.com/";"+86 02586669011";"info@xpouncetyre.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379614?&stand=11E164";"XIAN MITERAS TYRE CO. LIMITED";"http://www.miterastire.com/";"+86 18092405080";"admin@miterastire.cn";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379584?&stand=11E140";"XIANGYANG HENGDE AUTO PARTS CO. LTD";"https://www.rubber-expo.ru/";"";"gretty@hengdeap.com";"Шины, покрышки и сопутствующие товары Оборудование для авторемонтных мастерских Металлокорд Восстановленные шины Синтетический каучук Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379533?&stand=11D214";"ZHEJIANG BAINA RUBBER & PLASTIC EQUIPMENT CO. LTD";"http://www.zjbaina.com/";"+86 576 87685299";"Sally.qiu@zjbaina.com";"Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379570?&stand=11D146";"ZHEJIANG GUOZI INTELLIGENT EQUIPMENT CO. LTD";"https://www.zjhc.cn/";"+86 57181119379";"zbsales@zjhc.cn";"Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379524?&stand=11D134";"ZHEJIANG KINGNO MACHIENRY CO. LTD";"http://www.kingno.cn/";"+86 13675807570";"kingscrew@163.com";"Оборудование для переработки резины Программное обеспечение"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379488?&stand=11D106";"ZHEJIANG PUJIANG BOHU CHAIN STOCK CO. LTD";"http://bohuchains.com/";"+86 579 84201119";"zjpj@bohu.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379477?&stand=11C174";"ZHEJIANG QINGDA RUBEER CO. LTD";"http://www.qindtire.com/";"+86 0579-87205288 /15058663335";"qind006@qindtire.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379600?&stand=11D202";"ZHEJIANG WEISU INTERNATIONAL TRADE CO. LTD";"http://www.weisuwheel.com/";"+86 057983081997";"jame@xinghuiwheel.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379513?&stand=11D130";"ZHEJIANG XINAN CHEMICAL INDUSTRIAL GROUP CO. LTD (WYNCA GROUP)";"http://www.wynca.com/";"+86 18768287200";"vera_yuan@wynca.cn";"Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379499?&stand=11D210";"ZHENGZHOU DOUBLE VIGOUR CHEMICAL PRODUCT CO. LTD";"http://www.zz-chem.com/";"+86 371 63659198";"sale1@doublevigour.com";"Химикаты и добавки"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379485?&stand=11C055";"ZHONGCE RUBBER GROUP CO. LTD";"http://www.zc-rubber.com/";"+86 571 8681 5901";"sales@zc-rubber.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379541?&stand=11B110";"ZHONGYI RUBBER CO. LTD";"http://www.zhongyityres.com/";"+86 400 6717999";"Bruce@zhongyityres.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379599?&stand=11A030";"ZHUZHOU JINXIN CARBIDE TIRE STUD CO. LTD";"https://jinxin.ru/";"+86 15873358163";"sales09@jxcarbide.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379506?&stand=11B077";"ZODO TIRE CO. LIMITED";"http://www.zodotiregroup.com/";"+86 532 88701612";"leo@longyuetyres.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380797?&stand=11F080";"АВАН ТРАНСПОРТ";"http://www.optshini.ru/";"+7 (911) 350-2223";"gvolkovs@gmail.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379582?&stand=11E064";"АВТОСНАБЖЕНИЕ, ООО";"http://avto-snab74.ru/";"+7 (904) 934-7028";"avtosnab7@mail.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380751?&stand=11D094";"АЛАТО, ШИННАЯ КОМПАНИЯ, OOO";"http://www.alatoshina.ru/";"+7 (495) 989-7709";"info@alatoshina.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380985?&stand=11E040";"АЛТАЙСКИЙ ШИННЫЙ КОМБИНАТ, ООО";"http://ashk.ru/";"+7 (3852) 28-55-28";"priemnay@ashk.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379577?&stand=11F060";"АЛЬФА-ФТОР, ООО";"https://alfaftor.ru/";"+7 (495) 774-8823";"info@alfaftor.ru";"Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Научно-технические разработки Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379458?&stand=11E030";"Амберроад Групп";"http://amberroadgroup.com/";"+86 15966158895";"salesmanager@amberroadgroup.com";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379462?&stand=11D118";"АМКОДОР-ЭЛАСТОМЕР, ЗАО";"https://elastomer.by/";"+375 (17) 16 21 600";"info@elastomer.by";"Сырье и материалы для производства шин и резинотехнических изделий Рукава и патрубки различного назначения Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.)"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379459?&stand=11E034";"АН-НАМЛЬ, ООО";"http://an-naml.ru/";"+7 (917) 222-3234";"info@an-naml.ru";"Сырье и материалы для производства шин и резинотехнических изделий Технический углерод Химикаты и добавки Производство химической и нефтехимической продукции Резка резиновых и каучуковых изделий Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380816?&stand=11F030";"АССОЦИАЦИЯ «ШИНОЭКОЛОГИЯ»";"http://www.shinoecologhia.ru/";"+7 (926) 628-6217";"info@shinoeco.ru";"Оборудование для переработки резины Оборудование для переработки шин Металлокорд Восстановленные шины Научно-технические разработки Оборудование и материалы для шиновосстановления"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380987?&stand=11A170";"АССОЦИАЦИЯ «ЭЛАСТОМЕРЫ»";"http://elastomers-association.org/";"+7 (915) 255-3841";"arkad.cherepanov@mail.ru";"Научно-технические разработки Конвейерные ленты Рукава и патрубки различного назначения Приводные ремни Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Прорезиненные ткани и изделия из них"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379575?&stand=11E048";"БЕЛАРУСЬРЕЗИНОТЕХНИКА, ОАО";"http://www.aobrt.by/";"+375 (225) 71-77-41";"info@aobrt.by";"Конвейерные ленты Рукава и патрубки различного назначения Приводные ремни Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Прорезиненные ткани и изделия из них"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380676?&stand=11E070";"БЕНЕФИТ-ХИМ";"http://www.benefit-him.ru/";"+7 (499) 283-8809";"order@benefit-him.com";"Сырье и материалы для производства шин и резинотехнических изделий Химикаты и добавки Натуральный каучук Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379471?&stand=11E001";"БИГМАШИН";"https://bigmachine.pro/";"8 800 700-1509";"info@bigm.pro";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379465?&stand=11E012";"БМП ТЕХНОЛОДЖИ, ООО";"http://bmptech.ru/";"+7 (495) 644-4620/1";"jl@bmptech.ru";"Сырье и материалы для производства шин и резинотехнических изделий Рукава и патрубки различного назначения Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Синтетический каучук"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380799?&stand=11F170";"ВОЛГАШИНСЕРВИС, ООО";"https://shinsnab-nn.ru/";"+7 (831) 214-1451";"office1@shinsnab-nn.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379457?&stand=11F180";"ВОЛЖСКИЙ НАУЧНО-ТЕХНИЧЕСКИЙ КОМПЛЕКС (ФИЛИАЛ) ВОЛГГТУ";"http://www.vntk-org.ru/";"+7 (903) 467-7478, (961) 686-9936";"vntk@vntk-org.ru";"Научно-технические разработки Рукава и патрубки различного назначения Формовые и неформовые РТИ в широком ассортименте (уплотнители, амортизаторы, техпластины и др.) Прорезиненные ткани и изделия из них"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/380988?&stand=11D040";"ВОЛОЧОК ДМИТРИЙ ЕГОРОВИЧ, ИП";"https://www.rubber-expo.ru/";"";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379579?&stand=11D066";"ВОСТОЧНЫЙ ЭКСПРЕСС, ООО";"http://greenstonetyres.ru/";"+7 (924) 230-2648";"eastexpress86@mail.ru";"Шины, покрышки и сопутствующие товары"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379586?&stand=11E062";"ВЭД АГЕНТ, АО";"http://www.vedagent.ru/";"8 800 250-0150";"info@vedagent.ru";"Шины, покрышки и сопутствующие товары Транспортно-логистические услуги Конвейерные ленты Рукава и патрубки различного назначения Приводные ремни Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379580?&stand=11E010";"ГЛОСПЕКТ, ООО";"http://www.glospect.com/";"+7 (902) 577-8423";"smfed@glospect.su";"Оборудование для переработки резины Оборудование для переработки шин Оборудование для производства шин и резинотехнических изделий"
"https://icatalog.expocentr.ru/ru/exhibitions/f33d0464-98f8-11ef-80ce-a0d3c1fab97f/exhibitors/379474?&stand=11E120";"ГРАНДТРЭК, ООО";"https://grandtrek.ru/";"+7 (900) 294-7690";"general.manager@grandtrek.pro";"Шины, покрышки и сопутствующие товары"
