яЯШКЙЮ;мЮГБЮМХЕ;яЮИР;рЕКЕТНМ;Email
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375422?stand=18C030";"HONG KONG MAYSENS TRADING CO. LIMITED";"http://www.maysens.com/";"+86 13827701631";"Annyguqin@maysens.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375517?stand=15B130";"HPL EXPERT, ннн";"https://hplexpert.ru/";"+7 (982) 830-3030";"info@hplexpert.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375349?stand=18E057";"HUANGSHAN PRIMA HOME DECORATIVE MATERIAL CO. LTD";"https://www.meb-expo.ru/";"+86 15905701027";"primapvc@topmedoor.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375561?stand=18E114";"HUIZHOU JUMEI NEW MATERIALS CO. LTD";"http://www.xingjumei.com/";"+86-18620269074";"calista@hzjume.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375373?stand=14B150";"IDEAL TURKESTAN";"http://www.idealturkestan.kz/";"+77026419966";"too_ideal_turkestan@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375522?stand=15B170";"INTER AL";"http://www.intel-al.ru/";"+7 (812) 220-2077";"zakaz@inter-al.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375527?stand=18D170";"INTRADIN HUZHOU HARDWARE CO. LTD";"http://www.itihardware.com/";"+86 21 67580713";"kitchen@itihardware.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375478?stand=13B165";"?PEKS TEKST?L SAN. VE T?C. A.?.";"https://ipeks.com/index";"+90 (224) 261 00 80";"import@ipeks.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375456?stand=14B070";"IST CASA";"http://www.ist-casa.com/";"+7 (914) 483-8555";"ist-casa@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375376?stand=14D015";"JAGO S.R.L.";"http://www.jagosrl.it/";"+39 0803601720";"jago_srl@libero.it"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375424?stand=18D034";"JIANG SU VISIONBON NEW MATERIAL CO. LTD";"http://www.jswsb.cn/";"+86 15345110837";"970180153@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375445?stand=18C100";"JIANGSU LIYUN TECHPANEL CO. LTD";"http://www.techpanel.cn/";"+86 15051501571";"elsie@techpanel.com.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375322?stand=14C080";"KALERAF RAF S?STEMLER? SAN. VE T?C. LTD. ?T?";"http://www.kaleraf.com.tr/en";"+90 5332608045";"export@kaleraf.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375556?stand=14C115";"KITCH&Gн";"https://www.meb-expo.ru/";"+7 (962) 931-8021";"gokitchen@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375618?stand=13E015";"KORENETS-DESIGN";"http://korenets-design.ru/";"+7 (961) 515-1516";"korenets-design@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375245?stand=13C165";"KOZMOS TEKST?L VE GER? D?N???M SAN. T?C. LTD. ?T?.";"http://www.kozmostekstil.com/";"+90 2215020287";"hicran.soztutar@kozmostekstil.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375500?stand=13F060";"KRAKOV";"http://www.krakovmebel.ru/";"+7 (927) 270-6655";"Krakov84@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375544?stand=14B070";"KREIND";"http://www.kreind.ru/";"+7 (925) 391-8839";"sales@kreind.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375196?stand=18C145";"LANGFANG LANCAS IMPORT AND EXPORT TRADE CO. LTD";"https://www.meb-expo.ru/";"+86 18533708885";"sales1@lancasfurniture.net"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375194?stand=18C130";"LANGFANG OUE INTERNATIONAL TRADE CO. LTD";"https://www.meb-expo.ru/";"+86 18831683199";"Lee@oue-furniture.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375585?stand=18C036";"LANGFANG PARCINO FURNITURE CO. LTD";"http://www.yongshengjj.com/";"+86 13483640947";"wendy@yongshengjj.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375195?stand=18C140";"LANGFANG SHIHE IMPORT AND EXPORT TRADE CO. LTD";"https://www.meb-expo.ru/";"";"sales001@hbyuzhong.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375272?stand=15D170";"LARVIJ";"https://larvij.com/";"+7 (495) 926-6302";"sales@larvij.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375550?stand=18E016";"LE CHANG TERRIFIC INDUSTRIAL CO. LTD";"https://www.gzshuotai.com/";"+86 1353416620";"gzshuotai@gzshuotai.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375328?stand=18D053";"LINYI KAIERSHENG TRADING CO. LTD";"https://www.meb-expo.ru/";"+86 15564260527";"lorena.liau@hotmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375558?stand=18D044";"LINYI MEIHUA DECORATIVE PAPER CO. LTD";"http://www.meihuapaper.com/";"+86 15753900279";"andy@meihuapaper.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375278?stand=14F172";"LOOK WOOD OFFICE PROJECT";"http://www.lwop.ru/";"+7 (499) 638-2741";"hi@look-office.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375471?stand=14B070";"LULU'SPACE";"http://www.luluspace.ru/";"+7 (495) 260-1094";"ask@luluspace.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375476?stand=18B010";"LUOYANG FURNITOPPER IMP AND EXP TRADING CO. LTD";"http://www.furnitopper.com/";"+86 037965999106";"info@furnitopper.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375575?stand=18B090";"LUOYANG JIN FENG OFFICE FURNITURE CO. LTD";"http://www.hefeng-furniture.com/";"+86 379 63215281";"info@hefeng-furniture.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375408?stand=14D060";"MAGNABUK";"http://www.magnabuk.ru/";"+7 (928) 045-3777";"magnabuk@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375491?stand=15E185";"MARANGOZ TEDAR?K MOB. AKS. SAN. VE T?C. LTD. ?T?.";"http://www.marangoztedarik.com/";"+90 5337226573";"info@marangoztedarik.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375495?stand=13B155";"MD MAK?NA D?ZAYN ?ML. PAZ. NAK. SAN. VE T?C. LTD. ?T?.";"http://www.mdmakinadizayn.com.tr/";"+90 2128580058";"info@mdmakinadizayn.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375524?stand=15C222";"METAL-LOGO";"http://www.metal-logo.ru/";"+7 (903) 549-5900";"info@metal-logo.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375366?stand=14E035";"MIDEA";"http://www.midearussia.ru/";"+7 (495) 788-7225";"info@midearussia.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375252?stand=14E010";"MIXX";"http://www.kuhnimixx.ru/";"+7 (934) 477-6657";"sale@kuhnimixx.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375586?stand=18E036";"MONSOON IMPORT EXPORT (GUANGZHOU) LIMITED";"http://www.monsoonhardware.com/";"+86 15013034910";"info@monsoonhardware.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375177?stand=13E230";"MOTIFS";"http://motifs.store/";"+7 (991) 610-6681";"motifssleb@yandex.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375147?stand=14E110";"MVK TM (LEADER LLC)";"https://fabrikamvk.ru/";"+7 (495) 646-0605";"info@fabrikamvk.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375539?stand=18E060";"NAJE HARDWARE CO. LIMITED";"http://www.najie-hardware.com/";"+86 57762789779";"sophie@najie-hardware.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375474?stand=14A040";"NAPOLNI PROSTRANSTVO";"https://t.me/napolniprostranstvo";"+7 (929) 988-2588";"napolni_prostranstvo@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375309?stand=13C030";"NATURA VERA";"https://naturavera.org/";"+7 (495) 105-9294";"klin@2-mk.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375283?stand=15E150";"NEOMARKET, рл (хж менахн, ннн)";"http://www.neomarket.pro/";"+7 (967) 138-6769";"neomarket888@gmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375385?stand=14B070";"NEOPOLIS CASA";"https://www.neopoliscasa.ru/";"+7 (495) 730-5531";"salon@neopoliscasa.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375620?stand=13C160";"NERTEKS ?PL?K SAN. VE T?C. LTD. ?T?.";"http://www.ner.com.tr/";"+90 5322157162";"semiha@ner.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375193?stand=18C135";"NEWLIFE INTERNATIONAL TRADING (TIANIIN) CO. LTD";"https://www.meb-expo.ru/";"+86 15097614517";"1397278770@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375454?stand=18E032";"NINGBO MUSHUNG IMPORT AND EXPORT CO. LTD";"http://www.mushung.com/";"+86 13777946524";"mushung@188.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375166?stand=13D010";"O'PRIME";"http://www.oprime.ru/";"8 800 550-9559";"sale@oprime.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375584?stand=14B070";"ODINGENIY";"http://www.odingeniy.com/";"+7 (915) 381-5533";"odingeniy@gmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375503?stand=18D140";"OK TECH CO. LTD";"https://www.meb-expo.ru/";"+86 15967385717";"Frank.CF@outlook.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375519?stand=15E118";"PartnerSoft";"http://www.partnersoft.ru/";"8 800 600-7282";"mail@partnersoft.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375205?stand=15B180";"PLASTIGY";"http://www.plastigy.com/";"+7 4842 500595";"info@plastigy.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375481?stand=15B095";"PRIMESIDE";"http://www.dplast.ru/";"+7 (920) 027-9785";"nfgroup@dplast.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375440?stand=18C090";"QIDONG VISION MOUNTS MANUFACTURING CO. LTD";"http://www.v-mounts.com/";"+86-18921656832";"inquiry@v-mounts.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375590?stand=14C154";"QUIET STORE";"http://quiet-store.ru/";"+7 (995) 116-9494";"info@quiet-store.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375602?stand=14E100";"ROBE";"http://www.mebel-robe.ru/";"8 800 250-9630";"robemebel@gmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375361?stand=15C195";"RUPA BOYA INDUSTRY AND TRADE LIMITED COMPANY";"https://www.meb-expo.ru/";"+90 05336194074";"muhasebe@rupaboya.com.tr"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375416?stand=14A130";"S.ART";"http://s-artt.ru/";"+7 (905) 199-3098";"vlas-petrov@yandex.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375149?stand=15B072";"SAFDECOR";"http://www.safdecor.ru/";"+7 8432081111";"op@safdecor.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375207?stand=15C090";"SAMET";"https://www.meb-expo.ru/";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375615?stand=13F070";"SANTAN";"http://www.santan-company.ru/";"+7 (967) 706-4244";"zakazsantan@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375565?stand=18C216";"SANYEE DECORATION MATERIAL CO. LTD";"http://www.sanyee.com/";"+86 13928650626";"sanyeefoshan@outlook.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375269?stand=13E155";"SART-DESIGNER";"http://www.xn----8sbc0aawi2a.xn--p1ai/";"+7 (910) 208-8790";"minibar-sartdesigner@mail.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375409?stand=14F085";"SENSOLA";"http://www.sensola.ru/";"+7 (495) 225-6333";"sales@sensola.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375430?stand=18E108";"SHANDONG TELISHI NEW MATERIAL CO. LTD";"http://www.telishipvc.com/";"+86 13606645515";"hongyang@telishipvc.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375348?stand=18E051";"SHANGHAI FUJUAN GROUP CO. LTD";"http://www.fujuan-group.com/";"+86 2134672012";"menisa@fujuan-group.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375568?stand=18C115";"SHANGHAI HENGYA IMPORT & EXPORT CO. LTD";"https://www.meb-expo.ru/";"+86 18322267673";"admin@shhyie.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375588?stand=18D070";"SHAOXING NAITE DRIVE TECHNOLOGY CO. LTD";"http://www.natekj.cn/";"+86 18888790086";"contact@natekj.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375285?stand=14E075";"SHEFFILTON";"http://www.sheffilton.com/";"+7 4842 500580";"partner@sheffilton.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375443?stand=18E190";"SHENZHEN PILLARS TECHNOLOGY CO. LTD";"http://www.pillarsgo.com/";"+86 13928430901";"tommy@pillarsgo.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375339?stand=18D197";"SHIJIAZHUANG SINODA DECORATION MATERIALS TECHNOLOGY CO. LTD";"https://www.bettedge.com/";"+86 15831951718";"joha@bettedge.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375410?stand=15B060";"SLOPLAST";"http://www.sloplast.ru/";"8 800 222-3378";"info@sloplast.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375480?stand=14A160";"SOMA INTERIOR";"http://somainterior.ru/";"+7 (961) 888-1916";"info@somainterior.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375469?stand=14B160";"SOTOGRANDE";"http://sotogrande.ru/";"8 800 333-6553";"info@sotogrande.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375551?stand=14C071";"STOLPROM";"http://www.stolprom.com/";"+7 (927) 094-1115";"abramovich@stolprom.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375467?stand=14A090";"SUOFEIYA";"http://www.suofeiya-home.ru/";"+7 (985) 117-0585";"suofeiya-home@yandex.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375601?stand=18D082";"SUZHOU SHINELIKE TEXTILE CO. LTD";"https://www.meb-expo.ru/";"+86 18762941206";"Lotus@slk-textile.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375604?stand=13F133";"SVOY DESIGN";"https://svoy-design.com/";"+7 (989) 988-8567";"hello@svoy-design.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375533?stand=18E050";"TAIZHOU FENGWEI INDUSTRY AND TRADE CO. LTD";"http://www.furnwarechina.com/";"+86 82969091";"info@furnwarechina.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375227?stand=14F175";"TELEBOOTH";"http://www.telebooth.ru/";"+7 (966) 076-9489";"info@telebooth.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375625?stand=18C195";"TIANJIN CHRCASE FURNITURE TECHNOLOGY DEVELOPMENT CO. LTD";"https://www.meb-expo.ru/";"+86 18698020017";"2355405275@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375566?stand=18B015";"TIANJIN GOLDENSUN INTERNATIONAL TRADING CO. LTD";"http://www.skyfurniture.net/";"+86 02226228867819";"info@skyfurniture.net"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375304?stand=13D110";"UNIQ";"http://myuniq.ru/";"8 800 700-3878";"sales@myuniq.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375243?stand=13E078";"Vinteo AI";"http://www.vinteoai.ru/";"+7 (993) 588-4005";"fedor.kovalev@vinteoai.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375335?stand=18D191";"WENZHOU HOUHE HARDWARE PRODUCTS CO. LTD";"https://www.softcloser.net/";"+86 15158678968";"tracy@homesun.cc"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375581?stand=18E039";"WENZHOU LANGHAI HARDWARE CO. LTD";"http://www.weihongindustrial.com/";"+86 13255948036";"mike.liu@weihongindustrial.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375557?stand=18E098";"WENZHOU LIANGXIANG DECORATIVE HARDWARE CO. LTD";"http://www.wzlxwj.com/";"+86 13567788158";"liangxianghardware@vip.163.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375506?stand=18C230";"WENZHOU LONPA HARDWARE CO. LTD";"http://www.chinalonpa.com/";"+86 13587880113";"info@chinalonpa.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375389?stand=14C110";"WILDBERRIES";"http://www.wildberries.ru/";"";""
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375438?stand=18E030";"WUJIANG BUSY-LINE TEXTILE CO. LTD";"http://www.busyline-textile.com/";"+86 13951129555";"455390201@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375329?stand=18D172";"WUXI DARCA MACHINERY CO. LTD";"https://www.darcapress.com/";"+86 15961751271";"tanjingdarca@gmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375437?stand=18D083";"WUXI EASILY HARDWARE CO. LTD";"http://www.china-easily.com/";"+86 13003335918";"web@China-easily.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375420?stand=18E090";"WUXI HUAMEI SCIENCE AND TECHNOLOGY CO. LTD";"http://www.wxhuamei.com/";"+86 13812528840";"export_dinesh@wxhuamei.cn"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375560?stand=18D092";"XUZHOU JINDA DECORATIVE MATERIALS CO. LTD";"https://www.jdpvc.net/";"+86 15542321358";"cynthiajindapvc@163.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375343?stand=15B155";"YAKCO";"https://www.meb-expo.ru/";"+7 (977) 178-8820";"hockeeey@icloud.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375448?stand=18D105";"YITONG ENVIRONMENTAL TECHNOLOGY (NANTONG) CO. LTD";"http://www.ytinte.com/";"+86 051386120082";"sales@ytinte.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375191?stand=13F200";"ZAMEROFF";"http://www.zameroff.com/";"+7 (495) 960-8264";"A.Zameroff@yandex.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375324?stand=14E036";"ZAMM";"https://pro.zamm.ru/";"8 800 777-1081";"sales@zamm.ru"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375629?stand=18D112";"ZHAOQING GUANCHENG HARDWARE PRODUCTS CO. LTD";"https://www.meb-expo.ru/";"+86 13922635826";"2355748197@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375345?stand=18E011";"ZHAOQING HONGFENGZHIYANG PRECISION PRODUCTS CO. LTD";"https://www.hongfengzhiyang.com/";"+86 758 8593068";"hongfengyeya@hotmail.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375574?stand=18B116";"ZHEJIANG BAIZHIJIA FURNITURE CO. LTD";"http://www.cnchenxu.com/";"+86 572 5709298";"jack@cnchenxu.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375559?stand=18D094";"ZHEJIANG CHENRE ENERGY EFFICIENCY CO. LTD";"http://www.cr-film.com/";"+86 18069677855";"ramond@cr-film.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375535?stand=18E053";"ZHEJIANG HAINING HONGHAO MACHINERY HARDWARE CO. LTD";"http://xwhardware.com/indexcn.asp";"+86 57387620378";"997365988@qq.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375573?stand=";"ZHEJIANG HAOGUO FURNITURE CO. LTD";"http://www.haoguofurniture.com/";"+86 0572-5110558";"ellen@haoguofurniture.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375580?stand=18B094";"ZHEJIANG HUIFENG NEW MATERIALS CO. LTD";"http://www.huifengc.com/";"+86 15868391578";"fs@huifengc.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375508?stand=18C182";"ZHEJIANG JISHEN NEW MATERIALS CO. LTD";"https://www.meb-expo.ru/";"+86 18657151620";"jason@ag-leather.com"
"https://icatalog.expocentr.ru/ru/exhibitions/de590dc1-417d-11ee-80ce-a0d3c1fab97f/exhibitors/375338?stand=18D196";"ZHEJIANG MSD GROUP SHARE CO. LTD";"https://www.zjmsd.com/";"+86 13655733153";"msdsales64@zjmsd.com"
